Type,Date,Order Number,Store,Location,Delivery Platform,Subtotal,Commission,Discounts,Adjustments,Marketplace Facilitator Tax,Total Tax Charged to Customer,Tax Passed through to Operator,Tip,Restaurant Fulfilled Delivery Fee,Other,You earned,Notes
Delivery,2022-03-14,#196718267804834,Cheeky's Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$15.98,-$1.24,-$5.00,$0.00,$0.00,$0.85,$0.85,,$0.00,,$10.59,
Delivery,2022-03-14,#F7067,The United Pepperonis of Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$20.99,-$3.40,-$5.00,$0.00,-$1.24,$1.24,$0.00,,$0.00,,$12.59,
Delivery,2022-03-14,#6b6a1d8a,Just Wing It.,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$42.95,-$10.44,-$6.44,$0.00,$0.00,$2.83,$2.83,,$0.00,,$28.90,
Delivery,2022-03-14,#9654E,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$28.99,-$6.60,-$5.00,$0.00,-$1.86,$1.86,$0.00,,$0.00,,$17.39,
Delivery,2022-03-14,#19ac34a1,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$22.49,-$3.70,-$5.00,$0.00,$0.00,$1.36,$1.36,,$0.00,,$15.15,
Delivery,2022-03-14,#f4a49141,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$18.98,-$7.59,$0.00,$0.00,$0.00,$1.47,$1.47,,$0.00,,$12.86,
Delivery,2022-03-14,#97EC1,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$23.99,-$4.60,-$5.00,$0.00,-$1.47,$1.47,$0.00,,$0.00,,$14.39,
Delivery,2022-03-14,#8017fcd2,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$15.45,-$6.18,$0.00,$0.00,$0.00,$1.20,$1.20,,$0.00,,$10.47,
Delivery,2022-03-14,#2E252,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$30.97,-$7.39,-$5.00,$0.00,-$2.01,$2.01,$0.00,,$0.00,,$18.58,
Delivery,2022-03-14,#61060,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$39.99,-$11.00,-$5.00,$0.00,-$2.71,$2.71,$0.00,,$0.00,,$23.99,
Delivery,2022-03-15,#638FA,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$12.99,-$5.20,$0.00,$0.00,-$1.01,$1.01,$0.00,,$0.00,,$7.79,
Delivery,2022-03-15,#df4e8eff,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.99,-$5.20,$0.00,$0.00,$0.00,$1.01,$1.01,,$0.00,,$8.80,
Delivery,2022-03-15,#5301b98e,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$27.98,-$11.19,$0.00,$0.00,$0.00,$2.17,$2.17,,$0.00,,$18.96,
Delivery,2022-03-15,#e6edef16,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$18.49,-$7.40,$0.00,$0.00,$0.00,$1.43,$1.43,,$0.00,,$12.52,
Delivery,2022-03-15,#f3c467b7,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$30.90,-$3.06,-$9.00,$0.00,$0.00,$1.70,$1.70,,$0.00,,$20.54,
Delivery,2022-03-15,#58d3b7a6,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.95,-$5.18,$0.00,$0.00,$0.00,$1.00,$1.00,,$0.00,,$8.77,
Delivery,2022-03-15,#4A747,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$17.99,-$7.20,$0.00,$0.00,$0.00,$1.39,$1.39,,$0.00,,$12.18,
Delivery,2022-03-15,#C6B14,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$23.99,-$9.60,$0.00,$0.00,-$1.86,$1.86,$0.00,,$0.00,,$14.39,
Delivery,2022-03-15,#011D3,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$37.99,-$10.20,-$5.00,$0.00,-$2.56,$2.56,$0.00,,$0.00,,$22.79,
Delivery,2022-03-15,#CE352,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$13.00,-$5.20,$0.00,$0.00,-$1.01,$1.01,$0.00,,$0.00,,$7.80,
Delivery,2022-03-15,#b4b51d6c,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.99,-$5.20,$0.00,$0.00,$0.00,$1.01,$1.01,,$0.00,,$8.80,
Delivery,2022-03-15,#F3311,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$12.95,-$5.18,$0.00,$0.00,-$1.00,$1.00,$0.00,,$0.00,,$7.77,
Delivery,2022-03-15,#871281fe,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$15.45,-$6.18,$0.00,$0.00,$0.00,$1.20,$1.20,,$0.00,,$10.47,
Delivery,2022-03-15,#d37fa32f,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$27.90,-$6.67,-$4.19,$0.00,$0.00,$1.84,$1.84,,$0.00,,$18.88,
Delivery,2022-03-15,#949e6d73,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$27.90,-$2.49,-$8.37,$0.00,$0.00,$1.51,$1.51,,$0.00,,$18.55,
Delivery,2022-03-15,#3FF31,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$19.99,-$8.00,$0.00,$0.00,-$1.55,$1.55,$0.00,,$0.00,,$11.99,
Delivery,2022-03-16,#FE08D,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$12.95,-$5.18,$0.00,$0.00,-$1.00,$1.00,$0.00,,$0.00,,$7.77,
Delivery,2022-03-16,#50739dbf,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.95,-$5.18,$0.00,$0.00,$0.00,$1.00,$1.00,,$0.00,,$8.77,
Delivery,2022-03-16,#488cf2ef,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$31.48,-$12.59,$0.00,$0.00,$0.00,$2.44,$2.44,,$0.00,,$21.33,
Delivery,2022-03-16,#185118272514642,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$20.48,-$8.19,$0.00,$0.00,$0.00,$1.59,$1.59,,$0.00,,$13.88,
Delivery,2022-03-16,#668518289886132,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$53.94,-$21.57,$0.00,$0.00,$0.00,$4.18,$4.18,,$0.00,,$36.55,
Delivery,2022-03-16,#127E6,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$25.99,-$10.40,$0.00,$0.00,-$2.01,$2.01,$0.00,,$0.00,,$15.59,
Delivery,2022-03-16,#8C42F,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$23.99,-$4.60,-$5.00,$0.00,-$1.47,$1.47,$0.00,,$0.00,,$14.39,
Delivery,2022-03-16,#67BCB,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$25.97,-$9.90,-$0.49,$0.00,-$2.01,$2.01,$0.00,,$0.00,,$15.58,
Delivery,2022-03-16,#f00daad3,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$62.95,-$19.89,-$5.00,$0.00,$0.00,$4.49,$4.49,,$0.00,,$42.56,
Delivery,2022-03-16,#14c953b6,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$14.99,-$6.00,$0.00,$0.00,$0.00,$1.16,$1.16,,$0.00,,$10.15,
Delivery,2022-03-16,#6a2e6b1d,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$27.90,-$6.67,-$4.19,$0.00,$0.00,$1.84,$1.84,,$0.00,,$18.88,
Delivery,2022-03-16,#0ae009eb,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$41.85,-$11.45,-$5.00,$0.00,$0.00,$2.86,$2.86,,$0.00,,$28.27,
Delivery,2022-03-16,#FAA4F,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$64.97,-$20.99,-$5.00,$0.00,-$4.65,$4.65,$0.00,,$0.00,,$38.98,
Delivery,2022-03-16,#f4d85ca5,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$30.98,-$12.39,$0.00,$0.00,$0.00,$2.40,$2.40,,$0.00,,$20.99,
Delivery,2022-03-16,#230d765c,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$18.00,-$7.20,$0.00,$0.00,$0.00,$1.40,$1.40,,$0.00,,$12.20,
Delivery,2022-03-17,#f5ba4b2f,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.99,-$5.20,$0.00,$0.00,$0.00,$1.01,$1.01,,$0.00,,$8.80,
Delivery,2022-03-17,#CFF18,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$21.48,-$3.59,-$5.00,$0.00,-$1.28,$1.28,$0.00,,$0.00,,$12.89,
Delivery,2022-03-17,#472d6e7b,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$21.48,-$8.59,$0.00,$0.00,$0.00,$1.66,$1.66,,$0.00,,$14.55,
Delivery,2022-03-17,#3ED4F,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$26.49,-$10.59,$0.00,$0.00,-$2.05,$2.05,$0.00,,$0.00,,$15.90,
Delivery,2022-03-17,#dfecee6d,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$15.98,-$6.39,$0.00,$0.00,$0.00,$1.24,$1.24,,$0.00,,$10.83,
Delivery,2022-03-17,#7658474c,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.00,-$5.20,$0.00,$0.00,$0.00,$1.01,$1.01,,$0.00,,$8.81,
Delivery,2022-03-17,#362c75da,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$18.98,-$7.59,$0.00,$0.00,$0.00,$1.47,$1.47,,$0.00,,$12.86,
Delivery,2022-03-17,#493218297626317,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$26.90,-$5.61,-$5.00,$0.00,$0.00,$1.70,$1.70,,$0.00,,$17.99,
Delivery,2022-03-17,#767518293826192,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$17.98,-$7.19,$0.00,$0.00,$0.00,$1.39,$1.39,,$0.00,,$12.18,
Delivery,2022-03-17,#1E9B0,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$12.99,-$5.20,$0.00,$0.00,-$1.01,$1.01,$0.00,,$0.00,,$7.79,
Delivery,2022-03-17,#e647a54d,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$57.80,-$13.82,-$9.00,$0.00,$0.00,$3.78,$3.78,,$0.00,,$38.76,
Delivery,2022-03-17,#288F5,Pasta Pirozzi,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$13.99,-$5.60,$0.00,$0.00,-$1.08,$1.08,$0.00,,$0.00,,$8.39,
Delivery,2022-03-17,#858DB,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$19.49,-$7.80,$0.00,$0.00,-$1.51,$1.51,$0.00,,$0.00,,$11.69,
Delivery,2022-03-17,#C40AC,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$64.97,-$20.99,-$5.00,$0.00,-$4.65,$4.65,$0.00,,$0.00,,$38.98,
Delivery,2022-03-17,#3cfb96cb,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$27.90,-$2.49,-$8.37,$0.00,$0.00,$1.51,$1.51,,$0.00,,$18.55,
Delivery,2022-03-17,#3C119,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$46.96,-$18.29,-$0.49,$0.00,-$3.64,$3.64,$0.00,,$0.00,,$28.18,
Delivery,2022-03-17,#eee19c14,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$15.95,-$3.69,-$2.39,$0.00,$0.00,$1.05,$1.05,,$0.00,,$10.92,
Delivery,2022-03-17,#ab4a288d,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$25.97,-$4.39,-$5.99,$0.00,$0.00,$1.63,$1.63,,$0.00,,$17.22,
Delivery,2022-03-17,#b28d1c62,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$31.73,-$12.69,$0.00,$0.00,$0.00,$2.46,$2.46,,$0.00,,$21.50,
Delivery,2022-03-18,#53BEE,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$16.45,-$6.58,$0.00,$0.00,$0.00,$1.27,$1.27,,$0.00,,$11.14,
Delivery,2022-03-18,#333C9,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$30.48,-$9.70,-$2.49,$0.00,-$2.36,$2.36,$0.00,,$0.00,,$18.29,
Delivery,2022-03-18,#4CB5F,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$28.50,-$6.40,-$5.00,$0.00,-$1.82,$1.82,$0.00,,$0.00,,$17.10,
Delivery,2022-03-18,#493018299804825,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$16.00,-$6.40,$0.00,$0.00,$0.00,$1.24,$1.24,,$0.00,,$10.84,
Delivery,2022-03-18,#36005,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$23.98,-$9.59,$0.00,$0.00,-$1.86,$1.86,$0.00,,$0.00,,$14.39,
Delivery,2022-03-18,#ec150435,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$23.98,-$3.60,-$5.99,$0.00,$0.00,$1.47,$1.47,,$0.00,,$15.87,
Delivery,2022-03-18,#32eb421a,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$28.98,-$11.59,$0.00,$0.00,$0.00,$2.25,$2.25,,$0.00,,$19.64,
Delivery,2022-03-18,#ab0a0dd2,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.99,-$5.20,$0.00,$0.00,$0.00,$1.01,$1.01,,$0.00,,$8.80,
Delivery,2022-03-18,#57FD2,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$18.98,-$6.60,-$0.99,$0.00,-$1.47,$1.47,$0.00,,$0.00,,$11.39,
Delivery,2022-03-18,#879418308240720,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$80.95,-$29.29,-$3.00,$0.00,$0.00,$6.04,$6.04,,$0.00,,$54.70,
Delivery,2022-03-18,#83f7c1d7,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$15.00,-$6.00,$0.00,$0.00,$0.00,$1.16,$1.16,,$0.00,,$10.16,
Delivery,2022-03-18,#C8A06,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$56.80,-$22.72,$0.00,$0.00,-$4.40,$4.40,$0.00,,$0.00,,$34.08,
Delivery,2022-03-18,#37930564,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$63.00,-$25.20,$0.00,$0.00,$0.00,$4.88,$4.88,,$0.00,,$42.68,
Delivery,2022-03-18,#c06bea21,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$31.97,-$6.79,-$5.99,$0.00,$0.00,$2.09,$2.09,,$0.00,,$21.28,
Delivery,2022-03-18,#145418308179218,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$33.50,-$10.31,-$3.00,$0.00,$0.00,$2.36,$2.36,,$0.00,,$22.55,
Delivery,2022-03-18,#767518303825755,Just Wing It.,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$28.47,-$6.24,-$5.00,$0.00,$0.00,$1.82,$1.82,,$0.00,,$19.05,
Delivery,2022-03-18,#EC869,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$47.00,-$18.80,$0.00,$0.00,-$3.64,$3.64,$0.00,,$0.00,,$28.20,
Delivery,2022-03-18,#12062,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$31.98,-$7.79,-$5.00,$0.00,-$2.09,$2.09,$0.00,,$0.00,,$19.19,
Delivery,2022-03-18,#959718306110454,Cheeky's Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$12.99,-$5.20,$0.00,$0.00,$0.00,$1.01,$1.01,,$0.00,,$8.80,
Delivery,2022-03-18,#5ba90828,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$25.00,-$10.00,$0.00,$0.00,$0.00,$1.94,$1.94,,$0.00,,$16.94,
Delivery,2022-03-18,#3bbe4588,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$18.98,-$7.59,$0.00,$0.00,$0.00,$1.47,$1.47,,$0.00,,$12.86,
Delivery,2022-03-18,#eabd6a97,The United Pepperonis of Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$67.45,-$26.98,$0.00,$0.00,$0.00,$5.23,$5.23,,$0.00,,$45.70,
Delivery,2022-03-18,#F9329,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$69.97,-$22.99,-$5.00,$0.00,-$5.04,$5.04,$0.00,,$0.00,,$41.98,
Delivery,2022-03-18,#CB7F5,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$29.00,-$6.60,-$5.00,$0.00,-$1.86,$1.86,$0.00,,$0.00,,$17.40,
Delivery,2022-03-18,#20991dc8,Just Wing It.,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$30.47,-$7.32,-$4.57,$0.00,$0.00,$2.01,$2.01,,$0.00,,$20.59,
Delivery,2022-03-18,#7d596430,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$25.98,-$5.09,-$5.00,$0.00,$0.00,$1.63,$1.63,,$0.00,,$17.52,
Delivery,2022-03-19,#b8ad9ebf,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$24.99,-$10.00,$0.00,$0.00,$0.00,$1.94,$1.94,,$0.00,,$16.93,
Delivery,2022-03-19,#38eb34f2,Just Wing It.,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.99,-$1.16,$0.00,-$10.10,$0.00,$1.01,$1.01,,$0.00,,$2.74,
Delivery,2022-03-19,#E1C65,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$56.97,-$22.79,$0.00,$0.00,-$4.42,$4.42,$0.00,,$0.00,,$34.18,
Delivery,2022-03-19,#4415B,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$29.99,-$12.00,$0.00,$0.00,-$2.32,$2.32,$0.00,,$0.00,,$17.99,
Delivery,2022-03-19,#f4d6582d,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.99,-$5.20,$0.00,$0.00,$0.00,$1.01,$1.01,,$0.00,,$8.80,
Delivery,2022-03-19,#a1f391f1,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$36.00,-$14.40,$0.00,$0.00,$0.00,$2.79,$2.79,,$0.00,,$24.39,
Delivery,2022-03-19,#602018317204411,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$22.97,-$9.19,$0.00,$0.00,$0.00,$1.78,$1.78,,$0.00,,$15.56,
Delivery,2022-03-19,#9325dbe1,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$92.99,-$37.20,$0.00,$0.00,$0.00,$7.21,$7.21,,$0.00,,$63.00,
Delivery,2022-03-19,#81E69,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$69.75,-$27.90,$0.00,$0.00,-$5.41,$5.41,$0.00,,$0.00,,$41.85,
Delivery,2022-03-19,#5B7A4,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$20.00,-$5.00,-$3.00,$0.00,-$1.32,$1.32,$0.00,,$0.00,,$12.00,
Delivery,2022-03-19,#3c5e6e4c,Just Wing It.,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$21.98,-$8.79,$0.00,$0.00,$0.00,$1.70,$1.70,,$0.00,,$14.89,
Delivery,2022-03-19,#0df4f5d7,Pasta Pirozzi,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$84.93,-$28.67,-$5.00,$0.00,$0.00,$6.19,$6.19,,$0.00,,$57.45,
Delivery,2022-03-19,#0E74E,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$69.50,-$27.80,$0.00,$0.00,-$5.39,$5.39,$0.00,,$0.00,,$41.70,
Delivery,2022-03-19,#34936,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$18.98,-$7.59,$0.00,$0.00,-$1.47,$1.47,$0.00,,$0.00,,$11.39,
Delivery,2022-03-19,#ca15e52d,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$23.99,-$9.60,$0.00,$0.00,$0.00,$1.86,$1.86,,$0.00,,$16.25,
Delivery,2022-03-19,#A9926,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$15.00,-$3.00,-$3.00,$0.00,-$0.93,$0.93,$0.00,,$0.00,,$9.00,
Delivery,2022-03-19,#c8171662,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$25.48,-$10.19,$0.00,$0.00,$0.00,$1.97,$1.97,,$0.00,,$17.26,
Delivery,2022-03-19,#87EAF,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$15.45,-$6.18,$0.00,$0.00,-$1.20,$1.20,$0.00,,$0.00,,$9.27,
Delivery,2022-03-19,#3f4c445b,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$51.97,-$12.69,-$7.80,$0.00,$0.00,$3.42,$3.42,,$0.00,,$34.90,
Delivery,2022-03-19,#063218317444567,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$28.90,-$8.47,-$3.00,$0.00,$0.00,$2.01,$2.01,,$0.00,,$19.44,
Delivery,2022-03-19,#7d3b5be7,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.99,-$5.20,$0.00,$0.00,$0.00,$1.01,$1.01,,$0.00,,$8.80,
Delivery,2022-03-19,#3afafe44,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$25.98,-$10.39,$0.00,$0.00,$0.00,$2.01,$2.01,,$0.00,,$17.60,
Delivery,2022-03-19,#12d9c459,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$18.98,-$7.59,$0.00,$0.00,$0.00,$1.47,$1.47,,$0.00,,$12.86,
Delivery,2022-03-19,#4FAD7,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$19.99,-$5.00,-$3.00,$0.00,-$1.32,$1.32,$0.00,,$0.00,,$11.99,
Delivery,2022-03-19,#3bda426a,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$17.98,-$7.19,$0.00,$0.00,$0.00,$1.39,$1.39,,$0.00,,$12.18,
Delivery,2022-03-19,#ac64f87f,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.99,-$5.20,$0.00,$0.00,$0.00,$1.01,$1.01,,$0.00,,$8.80,
Delivery,2022-03-19,#bf3a667e,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$16.45,-$3.81,-$2.47,$0.00,$0.00,$1.08,$1.08,,$0.00,,$11.25,
Delivery,2022-03-19,#69E41,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$40.23,-$16.09,$0.00,$0.00,-$3.12,$3.12,$0.00,,$0.00,,$24.14,
Delivery,2022-03-20,#8ea6cf6d,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$23.99,-$9.60,$0.00,$0.00,$0.00,$1.86,$1.86,,$0.00,,$16.25,
Delivery,2022-03-20,#125DB,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$17.98,-$7.19,$0.00,$0.00,-$1.39,$1.39,$0.00,,$0.00,,$10.79,
Delivery,2022-03-20,#ae20d6fa,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$19.99,-$8.00,$0.00,$0.00,$0.00,$1.55,$1.55,,$0.00,,$13.54,
Delivery,2022-03-20,#a19360a9,Pasta Pirozzi,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$37.46,-$9.69,-$5.00,$0.00,$0.00,$2.52,$2.52,,$0.00,,$25.29,
