"ID","Restaurant","Type","Description","Date","Time","Subtotal","Service","Delivery","Tax","Tip","Restaurant Total","Commission","Delivery Commission","Processing Fee","Withheld Tax"
"O-113214744983065","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"3/27/21","6:42 PM","34.98","0","2.99","2.94","8.18","49.09","-9.49","0","-1.80","0"
"O-244114512697003","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"3/5/21","5:39 PM","27.97","0","4.99","2.56","5.00","40.52","-8.24","0","-1.54","0"
"O-336914752719493","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"3/28/21","6:12 PM","16.99","0","1.99","1.47","3.07","23.52","-4.75","0","-1.02","0"
"O-892314736264517","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"3/27/21","4:53 PM","101.89","0","0.00","7.90","0","109.79","-25.47","0","-3.65","0"
"O-768814738936435","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"3/27/21","5:36 PM","87.72","0","2.99","7.03","0","97.74","-22.68","0","-3.28","0"
"O-899414671807106","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"3/20/21","7:42 PM","20.97","0","2.99","1.86","5.16","30.98","-5.99","0","-1.24","0"
"O-517714676286742","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"3/20/21","7:40 PM","42.98","0","0.00","3.33","0","46.31","-10.75","0","-1.71","0"
"O-768814748997624","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"3/27/21","8:59 PM","15.57","0","2.99","1.44","3.00","23.00","-4.64","0","-1.00","0"
"O-517714616293558","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"3/14/21","6:54 PM","73.40","0","6.99","6.23","0","86.62","-20.10","0","-2.94","0"
"O-842614689440254","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"3/21/21","7:04 PM","28.73","0","6.99","2.77","6.19","44.68","-8.93","0","-1.66","0"
"O-665014540343158","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"3/7/21","5:59 PM","174.70","0","1.99","13.69","8.00","198.38","-44.17","0","-6.35","0"
"O-200714674136245","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"3/20/21","6:40 PM","57.86","0","6.99","5.02","10.48","80.35","-16.21","0","-2.75","0"
"O-222414720434645","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"3/25/21","9:11 PM","52.29","0","6.99","4.59","11.27","75.14","-14.82","0","-2.59","0"
"O-907714739642193","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"3/27/21","3:14 PM","37.15","0","0.00","2.88","4.00","44.03","-9.29","0","-1.64","0"
"O-899414721833482","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"3/26/21","12:10 PM","25.98","0","0.00","2.01","5.59","33.58","-6.50","0","-1.32","0"
"O-842614509464493","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"3/3/21","8:48 PM","28.94","0","4.99","2.63","5.48","42.04","-8.48","0","-1.58","0"
"O-689314617890955","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"3/14/21","7:43 PM","35.96","0","8.99","3.49","7.27","55.71","-11.24","0","-2.00","0"
"O-396814668024956","Aroma Pizza & Pasta - Alton Pkwy","Adjustment of O-396814668024956","INCORRECT_ITEM - Refund requested by diner via help interaction","3/19/21","8:59 PM","-12.97","0","0.00","-1.01","0","-13.98","0","0","0","0"
"O-206514622520699","Aroma Pizza & Pasta - Alton Pkwy","Cash Order",,"3/16/21","5:37 PM","23.98","0","2.99","2.09","0","33.42","-6.74","0","0","0"
"O-997214664771362","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"3/19/21","7:55 PM","16.78","0","4.99","1.69","3.52","26.98","-5.44","0","-1.12","0"
"O-436414788357867","The Wing Stop - Alton Pkwy","Prepaid Order",,"3/31/21","6:02 PM","26.99","0","0.00","2.09","0","29.08","-5.40","-2.70","-1.19","0"
"O-396814588000156","The Wing Stop - Alton Pkwy","Prepaid Order",,"3/12/21","3:36 PM","18.98","0","0.00","1.47","0","20.45","-3.80","-1.90","-0.92","0"
"O-672414742547559","The Wing Stop - Alton Pkwy","Prepaid Order",,"3/27/21","6:53 PM","59.42","0","0.00","4.61","0","64.03","-11.88","-5.94","-2.25","0"
"O-206514652539043","The Wing Stop - Alton Pkwy","Prepaid Order",,"3/18/21","9:33 PM","15.49","0","0.00","1.20","0","16.69","-3.10","-1.55","-0.81","0"
"O-842614509464873","The Wing Stop - Alton Pkwy","Prepaid Order",,"3/3/21","8:10 PM","13.99","0","0.00","1.08","0","15.07","-2.80","-1.40","-0.76","0"
"T-AwAAEsgr6Xc70JGHEeuEjG84O3DtMg","The Wing Stop - Alton Pkwy","Account Adjustment","88141476-2084059 NQ","3/30/21","11:44 AM","0","0","0.00","0.00","0","2.00","0","0","0","0"
"O-907714559601680","The Wing Stop - Alton Pkwy","Prepaid Order",,"3/8/21","7:05 PM","15.49","0","0.00","1.20","0","16.69","-3.10","-1.55","-0.81","0"
"O-892314716232983","The Wing Stop - Alton Pkwy","Prepaid Order",,"3/24/21","7:47 PM","20.48","0","0.00","1.59","0","22.07","-4.10","-2.05","-0.97","0"
"O-907714649609298","The Wing Stop - Alton Pkwy","Prepaid Order",,"3/17/21","8:04 PM","8.99","0","0.00","0.70","0","9.69","-1.80","-0.90","-0.60","0"
"T-AwAAEsgreS5E4JGHEeunI9vHdDSSdA","The Wing Stop - Alton Pkwy","Account Adjustment","05591476-3662622 NQ","3/30/21","11:41 AM","0","0","0.00","0.00","0","27.74","0","0","0","0"
"O-892314486208070","The Wing Stop - Alton Pkwy","Prepaid Order",,"3/2/21","2:40 PM","22.98","0","0.00","1.78","0","24.76","-4.60","-2.30","-1.06","0"
"O-113214744921144","The Wing Stop - Alton Pkwy","Prepaid Order",,"3/27/21","8:52 PM","15.49","0","0.00","1.20","0","16.69","-3.10","-1.55","-0.81","0"
"O-471014754020609","The Wing Stop - Alton Pkwy","Prepaid Order",,"3/29/21","12:45 PM","24.47","0","0.00","1.90","0","26.37","-4.89","-2.45","-1.10","0"
"O-997214584772681","The Wing Stop - Alton Pkwy","Prepaid Order",,"3/11/21","9:15 PM","24.97","0","0.00","1.94","0","26.91","-4.99","-2.50","-1.12","0"
"O-097814648485756","The Wing Stop - Alton Pkwy","Prepaid Order",,"3/17/21","6:59 PM","8.99","0","0.00","0.70","0","9.69","-1.80","-0.90","-0.60","0"
"O-222414690490257","The Wing Stop - Alton Pkwy","Prepaid Order",,"3/22/21","9:08 PM","29.99","0","0.00","2.32","0","32.31","-6.00","-3.00","-1.29","0"
"O-517714746291649","The Wing Stop - Alton Pkwy","Prepaid Order",,"3/27/21","7:27 PM","15.49","0","0.00","1.20","0","16.69","-3.10","-1.55","-0.81","0"
"O-997214694740940","The Wing Stop - Alton Pkwy","Prepaid Order",,"3/22/21","7:24 PM","13.49","0","0.00","1.05","0","14.54","-2.70","-1.35","-0.74","0"
"O-113214524922415","The Wing Stop - Alton Pkwy","Prepaid Order",,"3/5/21","8:00 PM","30.98","0","0.00","2.40","0","33.38","-6.20","-3.10","-1.32","0"
"O-728514500757802","The Wing Stop - Alton Pkwy","Prepaid Order",,"3/4/21","12:15 PM","29.99","0","0.00","2.32","0","32.31","-6.00","-3.00","-1.29","0"
"O-842614619441871","The Wing Stop - Alton Pkwy","Prepaid Order",,"3/14/21","7:41 PM","16.24","0","0.00","1.26","0","17.50","-3.25","-1.62","-0.83","0"
"O-933614546241669","The Wing Stop - Alton Pkwy","Prepaid Order",,"3/8/21","3:25 PM","27.74","0","0.00","2.15","0","29.89","-5.55","-2.77","-1.21","0"
"O-332214515626965","The Wing Stop - Alton Pkwy","Prepaid Order",,"3/5/21","4:15 PM","66.44","0","0.00","5.15","0","71.59","-13.29","-6.64","-2.48","0"
"O-055914763662622","The Wing Stop - Alton Pkwy","Adjustment of O-055914763662622","Restaurant cannot fulfill order","3/29/21","6:39 PM","-27.74","0","0.00","-2.15","0","-29.89","5.55","2.77","1.21","0"
"O-266514680812997","The Wing Stop - Alton Pkwy","Prepaid Order",,"3/21/21","5:47 PM","12.74","0","0.00","0.99","0","13.73","-2.55","-1.27","-0.72","0"
"O-150314786131365","The Wing Stop - Alton Pkwy","Prepaid Order",,"3/31/21","6:30 PM","17.23","0","0.00","1.34","0","18.57","-3.45","-1.72","-0.87","0"
"O-332214545619541","The Wing Stop - Alton Pkwy","Prepaid Order",,"3/7/21","9:05 PM","13.99","0","0.00","1.08","0","15.07","-2.80","-1.40","-0.76","0"
"O-997214704715684","The Wing Stop - Alton Pkwy","Prepaid Order",,"3/24/21","1:09 PM","11.74","0","0.00","0.91","0","12.65","-2.35","-1.17","-0.69","0"
"O-222414590436315","The Wing Stop - Alton Pkwy","Prepaid Order",,"3/12/21","7:44 PM","27.74","0","0.00","2.15","0","29.89","-5.55","-2.77","-1.21","0"
"O-728514650717670","The Wing Stop - Alton Pkwy","Prepaid Order",,"3/19/21","3:35 PM","27.74","0","0.00","2.15","0","29.89","-5.55","-2.77","-1.21","0"
"O-097814608402209","The Wing Stop - Alton Pkwy","Prepaid Order",,"3/14/21","5:29 PM","15.49","0","0.00","1.20","0","16.69","-3.10","-1.55","-0.81","0"
"O-222414540467324","The Wing Stop - Alton Pkwy","Prepaid Order",,"3/8/21","4:00 PM","10.99","0","0.00","0.85","0","11.84","-2.20","-1.10","-0.66","0"
"O-899414651821868","The Wing Stop - Alton Pkwy","Prepaid Order",,"3/19/21","3:20 PM","30.97","0","0.00","2.40","0","33.37","-6.19","-3.10","-1.32","0"
"O-665014550343289","The Wing Stop - Alton Pkwy","Prepaid Order",,"3/8/21","5:35 PM","16.48","0","0.00","1.28","0","17.76","-3.30","-1.65","-0.84","0"
"O-332214705623802","The Wing Stop - Alton Pkwy","Prepaid Order",,"3/24/21","2:20 PM","31.98","0","0.00","2.48","0","34.46","-6.40","-3.20","-1.35","0"
"O-517714686202537","The Wing Stop - Alton Pkwy","Prepaid Order",,"3/22/21","4:40 PM","18.24","0","0.00","1.41","0","19.65","-3.65","-1.82","-0.90","0"
"O-222414550497994","The Wing Stop - Alton Pkwy","Prepaid Order",,"3/8/21","8:15 PM","26.99","0","0.00","2.09","0","29.08","-5.40","-2.70","-1.19","0"
"O-432214550285334","The Wing Stop - Alton Pkwy","Prepaid Order",,"3/9/21","12:37 PM","13.99","0","0.00","1.08","0","15.07","-2.80","-1.40","-0.76","0"
"O-899414531816678","The Wing Stop - Alton Pkwy","Prepaid Order",,"3/6/21","8:20 PM","32.73","0","0.00","2.54","0","35.27","-6.55","-3.27","-1.38","0"
"O-266514710842760","The Wing Stop - Alton Pkwy","Prepaid Order",,"3/25/21","5:25 PM","42.46","0","0.00","3.29","0","45.75","-8.49","-4.25","-1.70","0"
"O-728514710714221","The Wing Stop - Alton Pkwy","Prepaid Order",,"3/25/21","4:24 PM","43.22","0","0.00","3.35","0","46.57","-8.64","-4.32","-1.72","0"
"O-055914763662622","The Wing Stop - Alton Pkwy","Prepaid Order",,"3/29/21","6:39 PM","27.74","0","0.00","2.15","0","29.89","-5.55","-2.77","-1.21","0"
"O-933614546241669","The Wing Stop - Alton Pkwy","Adjustment of O-933614546241669","Tip increased by diner via self-service - Tip updated by diner via help interaction","3/8/21","3:41 PM","0","0","0.00","0.00","0","0.00","0","0","0","0"
"O-206514552502170","The Wing Stop - Alton Pkwy","Prepaid Order",,"3/8/21","6:05 PM","28.99","0","0.00","2.25","0","31.24","-5.80","-2.90","-1.25","0"
"O-728514660733184","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"3/20/21","4:52 PM","52.94","0","0.00","4.10","0","57.04","-10.59","-5.29","-2.04","0"
"O-933614586280192","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"3/11/21","6:42 PM","25.22","0","0.00","1.95","0","27.17","-5.04","-2.52","-1.13","0"
"O-907714709609884","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"3/23/21","9:17 PM","33.93","0","0.00","2.63","0","36.56","-6.79","-3.39","-1.42","0"
"W-113214534923482","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"3/6/21","7:55 PM","44.68","0","0.00","3.46","0","48.14","-8.94","-4.47","-1.77","0"
"O-097814718470970","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"3/24/21","9:51 PM","38.96","0","0.00","3.02","0","41.98","-7.79","-3.90","-1.58","0"
"O-997214704715562","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"3/24/21","1:29 PM","21.98","0","0.00","1.70","0","23.68","-4.40","-2.20","-1.02","0"
"O-430314760129368","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"3/30/21","1:23 PM","30.96","0","0.00","2.40","0","33.36","-6.19","-3.10","-1.32","0"
"O-997214704715562","Trattoria Contadina - Alton Pkwy","Adjustment of O-997214704715562","Tip increased by diner via self-service - Tip updated by diner via help interaction","3/24/21","1:29 PM","0","0","0.00","0.00","0","0.00","0","0","0","0"
"O-575614776962142","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"3/31/21","11:48 AM","25.72","0","0.00","1.99","0","27.71","-5.14","-2.57","-1.15","0"
"O-336914742777242","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"3/28/21","4:08 PM","14.98","0","0.00","1.16","0","16.14","-3.00","-1.50","-0.79","0"
"O-332214695644934","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"3/22/21","7:03 PM","26.20","0","0.00","2.03","0","28.23","-5.24","-2.62","-1.16","0"
"O-907714589602840","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"3/11/21","6:11 PM","21.98","0","0.00","1.70","0","23.68","-4.40","-2.20","-1.02","0"
"O-672414532597089","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"3/6/21","8:10 PM","15.98","0","0.00","1.24","0","17.22","-3.20","-1.60","-0.83","0"
"O-997214694748920","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"3/22/21","8:50 PM","17.47","0","0.00","1.35","0","18.82","-3.49","-1.75","-0.87","0"
"O-728514630725743","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"3/16/21","7:15 PM","24.97","0","0.00","1.94","0","26.91","-4.99","-2.50","-1.12","0"
"O-471014764023509","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"3/29/21","5:39 PM","25.72","0","0.00","1.99","0","27.71","-5.14","-2.57","-1.15","0"
"O-892314606235666","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"3/13/21","4:54 PM","10.98","0","0.00","0.85","0","11.83","-2.20","-1.10","-0.66","0"
"O-430314760129368","Trattoria Contadina - Alton Pkwy","Adjustment of O-430314760129368","MISSING_ITEM - Refund requested by diner via help interaction","3/31/21","11:08 AM","-8.99","0","0.00","-0.70","0","-9.69","0","0","0","0"
"O-842614649474843","Trattoria Contadina - Alton Pkwy","Adjustment of O-842614649474843","Tip increased by diner via self-service - Tip updated by diner via help interaction","3/18/21","2:24 PM","0","0","0.00","0.00","0","0.00","0","0","0","0"
"O-728514650798398","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"3/19/21","12:32 PM","45.44","0","0.00","3.52","0","48.96","-9.09","-4.54","-1.79","0"
"O-842614649474843","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"3/18/21","2:24 PM","22.73","0","0.00","1.76","0","24.49","-4.55","-2.27","-1.05","0"
"O-244114522610871","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"3/6/21","4:30 PM","21.98","0","0.00","1.70","0","23.68","-4.40","-2.20","-1.02","0"
"O-396814518092963","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"3/5/21","12:12 PM","34.70","0","0.00","2.69","0","37.39","-6.94","-3.47","-1.44","0"
"O-728514710725825","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"3/24/21","7:35 PM","11.74","0","0.00","0.91","0","12.65","-2.35","-1.17","-0.69","0"
