Order Channel,ID,Fulfillment Type,Restaurant,Type,Description,Date,Time,Subtotal,Delivery Fee,Service Fee,Service Fee Exemption,(flexible fees),Tax Fee,Tax Fee Exemption,Tip,Restaurant Total,Commission,GH+ Commission,Delivery Commission,Processing Fee,Withheld Tax,Withheld Tax Exemption,Targeted Promotion,Rewards
MARKETPLACE,O-935928803276667,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/01/25,"3:15 PM PST, UTC-08:00",99.13,0,0,0,n/a,7.68,0,0,106.81,-12.39,n/a,0,-3.56,0,0,0,n/a
MARKETPLACE,O-824329145433037,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/06/25,"6:14 PM PST, UTC-08:00",42.65,2.99,0,0,n/a,3.54,0,7.42,56.6,-5.71,n/a,0,-2.03,0,0,0,n/a
MARKETPLACE,O-004829984577572,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/29/25,"7:15 PM PDT, UTC-07:00",40.84,2.99,0,0,n/a,3.4,0,5,52.23,-5.48,n/a,0,-1.89,0,0,0,n/a
MARKETPLACE,O-642128813744583,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/01/25,"7:22 PM PST, UTC-08:00",22.53,2.99,0,0,n/a,1.98,0,6.38,33.88,-3.19,n/a,0,-1.33,0,0,0,n/a
MARKETPLACE,O-449429075098341,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/28/25,"3:31 PM PST, UTC-08:00",37.97,2.99,0,0,n/a,3.17,0,6.44,50.57,-5.12,n/a,0,-1.84,0,0,0,n/a
MARKETPLACE,O-552130220645743,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/22/25,"6:45 PM PDT, UTC-07:00",17.97,4.99,0,0,n/a,1.78,0,1.67,26.41,-2.87,n/a,0,-1.11,0,0,0,n/a
MARKETPLACE,O-765429184176866,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Adjustment of O-765429184176866,INCORRECT_ITEM - Refund requested by diner via help interaction,03/10/25,"7:14 PM PDT, UTC-07:00",-12.99,0,0,0,n/a,-1.01,0,0,-14,0,n/a,0,0,0,0,0,n/a
MARKETPLACE,O-068328821525723,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/03/25,"4:03 PM PST, UTC-08:00",31.97,2.99,0,0,n/a,2.71,0,2,39.67,-4.37,n/a,0,-1.51,0,0,0,n/a
MARKETPLACE,O-521729483298915,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/10/25,"2:17 PM PDT, UTC-07:00",22.46,2.99,0,0,n/a,1.97,0,3.81,31.23,-3.18,n/a,0,-1.25,0,0,0,n/a
MARKETPLACE,O-068129371782359,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/30/25,"4:02 PM PDT, UTC-07:00",39.96,0,0,0,n/a,3.1,0,0,43.06,-5,n/a,0,-1.61,0,0,0,n/a
MARKETPLACE,O-233529756132578,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/06/25,"7:18 PM PDT, UTC-07:00",23.98,2.99,0,0,n/a,2.09,0,4.87,33.93,-3.37,n/a,0,-1.33,0,0,0,n/a
MARKETPLACE,O-214929100185742,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/02/25,"6:09 PM PST, UTC-08:00",15.48,0,0,0,n/a,1.2,0,0,16.68,-1.94,n/a,0,-0.81,0,0,0,n/a
MARKETPLACE,O-542328935095205,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/14/25,"3:38 PM PST, UTC-08:00",20.99,0,0,0,n/a,1.63,0,0,22.62,-2.62,n/a,0,-0.99,0,0,0,n/a
MARKETPLACE,W-033329413100619,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/03/25,"11:34 AM PDT, UTC-07:00",135.59,0,0,0,n/a,10.51,0,0,146.1,0,n/a,0,-4.76,0,0,0,n/a
MARKETPLACE,O-943929272785861,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/20/25,"12:21 PM PDT, UTC-07:00",25.98,0,0,0,n/a,2.01,0,0,27.99,-3.25,n/a,0,-1.15,0,0,0,n/a
MARKETPLACE,O-017029484998411,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/10/25,"5:15 PM PDT, UTC-07:00",39.97,0,0,0,n/a,3.1,0,0,43.07,-5,n/a,0,-1.61,0,0,0,n/a
MARKETPLACE,W-812329383691381,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/30/25,"5:54 PM PDT, UTC-07:00",26.18,0,0,0,n/a,2.03,0,0,28.21,0,n/a,0,-1.16,0,0,0,n/a
MARKETPLACE,O-342628490545990,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/01/25,"11:33 AM PST, UTC-08:00",27.98,0,0,0,n/a,2.17,0,0,30.15,-3.5,n/a,0,-1.22,0,0,0,n/a
MARKETPLACE,W-171628528311386,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/03/25,"6:07 PM PST, UTC-08:00",21.77,0,0,0,n/a,1.69,0,3.52,26.98,0,n/a,0,-1.12,0,0,0,n/a
MARKETPLACE,O-222928758382027,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/26/25,"6:38 PM PST, UTC-08:00",42.6,2.99,0,0,n/a,3.53,0,7.23,56.35,-5.7,n/a,0,-2.02,0,0,0,n/a
MARKETPLACE,O-421630087419385,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/08/25,"6:46 PM PDT, UTC-07:00",17.97,4.99,0,0,n/a,1.78,0,2.03,26.77,-2.87,n/a,0,-1.12,0,0,0,n/a
MARKETPLACE,O-595229107719385,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Adjustment of O-595229107719385,,03/02/25,"7:08 PM PST, UTC-08:00",-18.96,-4.99,0,0,n/a,-1.86,0,-2.15,-27.96,0,n/a,0,0,0,0,0,n/a
MARKETPLACE,O-555628980937584,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/18/25,"9:13 PM PST, UTC-08:00",20.99,0,0,0,n/a,1.63,0,0,22.62,-2.62,n/a,0,-0.99,0,0,0,n/a
MARKETPLACE,O-856729048212987,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/24/25,"10:17 PM PST, UTC-08:00",60.31,2.99,0,0,n/a,4.9,0,6,74.2,-7.91,n/a,0,-2.56,0,0,0,n/a
MARKETPLACE,O-738028533964134,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/04/25,"8:04 PM PST, UTC-08:00",22.98,0,0,0,n/a,1.78,0,0,24.76,-2.87,n/a,0,-1.06,0,0,0,n/a
MARKETPLACE,W-857529751315907,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/06/25,"7:36 PM PDT, UTC-07:00",55.86,2.99,0,0,n/a,4.56,0,12.64,76.05,0,n/a,0,-2.62,0,0,0,n/a
MARKETPLACE,W-944830064620118,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/06/25,"8:55 PM PDT, UTC-07:00",29.53,0,0,0,n/a,2.29,0,0,31.82,0,n/a,0,-1.27,0,0,0,n/a
MARKETPLACE,W-853830020874286,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/02/25,"7:08 PM PDT, UTC-07:00",69.19,0,0,0,n/a,5.36,0,0,74.55,0,n/a,0,-2.57,0,0,0,n/a
MARKETPLACE,O-392929868061930,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/18/25,"5:34 PM PDT, UTC-07:00",24.16,2.99,0,0,n/a,2.1,0,5,34.25,-3.39,n/a,0,-1.34,0,0,0,n/a
MARKETPLACE,O-764230033077380,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/03/25,"8:32 PM PDT, UTC-07:00",51.81,2.99,0,0,n/a,4.25,0,8.79,67.84,-6.85,n/a,0,-2.37,0,0,0,n/a
MARKETPLACE,O-914928882130249,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/09/25,"2:08 PM PST, UTC-08:00",37.96,0,0,0,n/a,2.94,0,0,40.9,-4.75,n/a,0,-1.55,0,0,0,n/a
MARKETPLACE,O-831729621398646,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Adjustment of O-831729621398646,MISSING_ITEM - Refund requested by diner via help interaction,04/23/25,"7:30 PM PDT, UTC-07:00",-28.97,0,0,0,n/a,-2.25,0,0,-31.22,0,n/a,0,0,0,0,0,n/a
MARKETPLACE,O-002828916732930,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/11/25,"6:58 PM PST, UTC-08:00",16.99,0,0,0,n/a,1.32,0,0,18.31,-2.12,n/a,0,-0.86,0,0,0,n/a
MARKETPLACE,O-431629576334236,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/18/25,"5:52 PM PDT, UTC-07:00",20.99,0,0,0,n/a,1.63,0,0,22.62,-2.62,n/a,0,-0.99,0,0,0,n/a
MARKETPLACE,O-948329014484213,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/21/25,"7:43 PM PST, UTC-08:00",36.71,0,0,0,n/a,2.85,0,0,39.56,-4.59,n/a,0,-1.51,0,0,0,n/a
MARKETPLACE,O-247329454248298,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/06/25,"7:03 PM PDT, UTC-07:00",16.99,0,0,0,n/a,1.32,0,0,18.31,-2.12,n/a,0,-0.86,0,0,0,n/a
MARKETPLACE,O-331729419254133,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/03/25,"4:12 PM PDT, UTC-07:00",32.76,4.99,0,0,n/a,2.93,0,7.41,48.09,-4.72,n/a,0,-1.77,0,0,0,n/a
MARKETPLACE,O-991729861555598,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/17/25,"6:46 PM PDT, UTC-07:00",19.97,2.99,0,0,n/a,1.78,0,5,29.74,-2.87,n/a,0,-1.21,0,0,0,n/a
MARKETPLACE,O-867529636001351,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/25/25,"4:40 PM PDT, UTC-07:00",31.98,2.99,0,0,n/a,2.71,0,5.43,43.11,-4.37,n/a,0,-1.61,0,0,0,n/a
MARKETPLACE,O-056729284236762,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Adjustment of O-056729284236762,Refund due to a missing item,03/20/25,"8:14 PM PDT, UTC-07:00",-5.99,0,0,0,n/a,-0.47,0,0,-6.46,0,n/a,0,0,0,0,0,n/a
MARKETPLACE,W-835528582981694,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/10/25,"1:06 PM PST, UTC-08:00",12.99,0,0,0,n/a,1.01,0,1.4,15.4,0,n/a,0,-0.77,0,0,0,n/a
MARKETPLACE,O-538828628172158,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/13/25,"6:30 PM PST, UTC-08:00",36.96,4.99,0,0,n/a,3.25,0,3,48.2,-5.24,n/a,0,-1.77,0,0,0,n/a
MARKETPLACE,O-558029479625955,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/09/25,"2:56 PM PDT, UTC-07:00",16.99,0,0,0,n/a,1.32,0,0,18.31,-2.12,n/a,0,-0.86,0,0,0,n/a
MARKETPLACE,O-004829984572355,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/29/25,"8:21 PM PDT, UTC-07:00",25.96,4.99,0,0,n/a,2.4,0,1.63,34.98,-3.87,n/a,0,-1.37,0,0,0,n/a
MARKETPLACE,O-822129269818479,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/19/25,"3:14 PM PDT, UTC-07:00",15.47,2.99,0,0,n/a,1.43,0,6,25.89,-2.31,n/a,0,-1.09,0,0,0,n/a
MARKETPLACE,W-866629019500764,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/21/25,"7:52 PM PST, UTC-08:00",34.67,2.99,0,0,n/a,2.92,0,8.86,49.44,0,n/a,0,-1.81,0,0,0,n/a
MARKETPLACE,W-765429995541134,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/30/25,"8:24 PM PDT, UTC-07:00",23.99,0,0,0,n/a,1.86,0,0,25.85,0,n/a,0,-1.09,0,0,0,n/a
MARKETPLACE,W-489528632423756,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/15/25,"11:48 AM PST, UTC-08:00",63.75,0,0,0,n/a,4.94,0,0,68.69,0,n/a,0,-2.4,0,0,0,n/a
MARKETPLACE,W-780629112716967,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/03/25,"6:17 PM PST, UTC-08:00",48.82,0,0,0,n/a,3.78,0,0,52.6,0,n/a,0,-1.9,0,0,0,n/a
MARKETPLACE,O-152129588141934,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/19/25,"7:48 PM PDT, UTC-07:00",36.97,2.99,0,0,n/a,3.1,0,8.37,51.43,-5,n/a,0,-1.87,0,0,0,n/a
MARKETPLACE,O-899529488672424,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/10/25,"3:07 PM PDT, UTC-07:00",16.99,0,0,0,n/a,1.32,0,0,18.31,-2.12,n/a,0,-0.86,0,0,0,n/a
MARKETPLACE,W-463930019491939,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/01/25,"6:13 PM PDT, UTC-07:00",39.83,2.99,0,0,n/a,3.32,0,7.56,53.7,0,n/a,0,-1.94,0,0,0,n/a
MARKETPLACE,O-726328803221081,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Adjustment of O-726328803221081,Garlic Cheese Rolls were undercooked,01/31/25,"7:53 PM PST, UTC-08:00",-9.99,0,0,0,n/a,-0.78,0,0,-10.77,0,n/a,0,0,0,0,0,n/a
MARKETPLACE,O-316029216737207,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/14/25,"11:42 AM PDT, UTC-07:00",34.04,0,0,0,n/a,2.64,0,0,36.68,-4.26,n/a,0,-1.42,0,0,0,n/a
MARKETPLACE,O-783529420688051,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/03/25,"7:17 PM PDT, UTC-07:00",39.92,2.99,0,0,n/a,3.32,0,6.98,53.21,-5.36,n/a,0,-1.92,0,0,0,n/a
MARKETPLACE,O-121628765891786,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/27/25,"6:47 PM PST, UTC-08:00",28.43,2.99,0,0,n/a,2.43,0,0,33.85,-3.93,n/a,0,-1.33,0,0,0,n/a
MARKETPLACE,O-465630197001634,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/19/25,"5:37 PM PDT, UTC-07:00",37.98,0,0,0,n/a,2.94,0,0,40.92,-4.75,n/a,0,-1.55,0,0,0,n/a
MARKETPLACE,W-431728998119728,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/19/25,"5:30 PM PST, UTC-08:00",40.97,0,0,0,n/a,3.18,0,0,44.15,0,n/a,0,-1.65,0,0,0,n/a
MARKETPLACE,W-295529736819330,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/04/25,"5:18 PM PDT, UTC-07:00",46.96,0,0,0,n/a,3.64,0,0,50.6,0,n/a,0,-1.84,0,0,0,n/a
MARKETPLACE,O-121628775898673,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/28/25,"8:25 PM PST, UTC-08:00",160.29,0,0,0,n/a,12.42,0,0,172.71,-20.04,n/a,0,-5.57,0,0,0,n/a
MARKETPLACE,O-153129554659988,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Adjustment of O-153129554659988,INCORRECT_ITEM - Refund requested by diner via help interaction,04/16/25,"7:03 PM PDT, UTC-07:00",-20.99,0,0,0,n/a,-1.63,0,0,-22.62,0,n/a,0,0,0,0,0,n/a
MARKETPLACE,O-361029693304689,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/01/25,"12:45 PM PDT, UTC-07:00",20.99,2.99,0,0,n/a,1.86,0,2,27.84,-3,n/a,0,-1.15,0,0,0,n/a
MARKETPLACE,O-810929221014968,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/14/25,"8:00 PM PDT, UTC-07:00",38.86,0,0,0,n/a,3.01,0,0,41.87,-4.86,n/a,0,-1.58,0,0,0,n/a
MARKETPLACE,O-150028573528706,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/08/25,"7:18 PM PST, UTC-08:00",15.34,0,0,0,n/a,1.19,0,0,16.53,-1.92,n/a,0,-0.8,0,0,0,n/a
MARKETPLACE,O-573529373443805,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/30/25,"3:41 PM PDT, UTC-07:00",12.99,0,0,0,n/a,1.01,0,0,14,-1.62,n/a,0,-0.73,0,0,0,n/a
MARKETPLACE,O-467928519914630,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/03/25,"1:43 PM PST, UTC-08:00",26.48,0,0,0,n/a,2.05,0,0,28.53,-3.31,n/a,0,-1.17,0,0,0,n/a
MARKETPLACE,O-872129954063686,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/26/25,"7:26 PM PDT, UTC-07:00",25.96,4.99,0,0,n/a,2.4,0,2.94,36.29,-3.87,n/a,0,-1.41,0,0,0,n/a
MARKETPLACE,W-571129960317831,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/27/25,"8:53 PM PDT, UTC-07:00",28.73,0,0,0,n/a,2.23,0,0,30.96,0,n/a,0,-1.24,0,0,0,n/a
MARKETPLACE,O-353729430658355,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/05/25,"4:58 PM PDT, UTC-07:00",27.98,2.99,0,0,n/a,2.4,0,3.17,36.54,-3.87,n/a,0,-1.41,0,0,0,n/a
MARKETPLACE,O-588629572769292,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/19/25,"3:52 PM PDT, UTC-07:00",16.99,2.99,0,0,n/a,1.55,0,4.81,26.34,-2.5,n/a,0,-1.1,0,0,0,n/a
MARKETPLACE,W-345729190264142,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/12/25,"3:37 PM PDT, UTC-07:00",21.99,0,0,0,n/a,1.7,0,0,23.69,0,n/a,0,-1.02,0,0,0,n/a
MARKETPLACE,O-803930199795347,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/19/25,"8:04 PM PDT, UTC-07:00",57.45,2.99,0,0,n/a,4.68,0,6.5,71.62,-7.56,n/a,0,-2.48,0,0,0,n/a
MARKETPLACE,O-188730078985519,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/08/25,"12:50 PM PDT, UTC-07:00",42.55,0,0,0,n/a,3.3,0,0,45.85,-5.32,n/a,0,-1.7,0,0,0,n/a
MARKETPLACE,O-871929395223214,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/01/25,"11:56 AM PDT, UTC-07:00",23.18,2.99,0,0,n/a,2.03,0,5.25,33.45,-3.27,n/a,0,-1.32,0,0,0,n/a
MARKETPLACE,O-796929110303546,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/03/25,"6:00 PM PST, UTC-08:00",40.45,0,0,0,n/a,3.13,0,0,43.58,-5.06,n/a,0,-1.63,0,0,0,n/a
MARKETPLACE,O-100029203717386,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/12/25,"7:34 PM PDT, UTC-07:00",23.99,0,0,0,n/a,1.86,0,0,25.85,-3,n/a,0,-1.09,0,0,0,n/a
MARKETPLACE,O-268329802000432,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/11/25,"6:50 PM PDT, UTC-07:00",27.97,0,0,0,n/a,2.17,0,0,30.14,-3.5,n/a,0,-1.22,0,0,0,n/a
MARKETPLACE,O-383229849119714,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/15/25,"8:38 PM PDT, UTC-07:00",17.97,4.99,0,0,n/a,1.78,0,1.67,26.41,-2.87,n/a,0,-1.11,0,0,0,n/a
MARKETPLACE,O-192228622365454,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/14/25,"1:07 PM PST, UTC-08:00",23.97,0,0,0,n/a,1.86,0,0,25.83,-3,n/a,0,-1.09,0,0,0,n/a
MARKETPLACE,W-399028498019200,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/01/25,"1:39 PM PST, UTC-08:00",93.47,2.99,0,0,n/a,7.47,0,10,113.93,0,n/a,0,-3.77,0,0,0,n/a
MARKETPLACE,O-958529906901132,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/22/25,"5:39 PM PDT, UTC-07:00",13.98,0,0,0,n/a,1.08,0,0,15.06,-1.75,n/a,0,-0.76,0,0,0,n/a
MARKETPLACE,O-292429639388054,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/25/25,"4:30 PM PDT, UTC-07:00",24.98,0,0,0,n/a,1.94,0,0,26.92,-3.12,n/a,0,-1.12,0,0,0,n/a
MARKETPLACE,O-430628911892617,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/12/25,"4:10 PM PST, UTC-08:00",31.33,2.99,0,0,n/a,2.66,0,5.32,42.3,-4.29,n/a,0,-1.59,0,0,0,n/a
MARKETPLACE,O-599829991355796,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/31/25,"2:59 PM PDT, UTC-07:00",128.9,0,0,0,n/a,9.99,0,0,138.89,-16.11,n/a,0,-4.54,0,0,0,n/a
MARKETPLACE,O-494529823866209,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/13/25,"7:39 PM PDT, UTC-07:00",17.98,0,0,0,n/a,1.39,0,0,19.37,-2.25,n/a,0,-0.89,0,0,0,n/a
MARKETPLACE,O-642130074915345,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/07/25,"6:45 PM PDT, UTC-07:00",163.29,2.99,0,0,n/a,12.88,0,10,189.16,-20.79,n/a,0,-6.07,0,0,0,n/a
MARKETPLACE,W-556130048885705,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/05/25,"12:41 PM PDT, UTC-07:00",24.98,0,0,0,n/a,1.94,0,0,26.92,0,n/a,0,-1.12,0,0,0,n/a
MARKETPLACE,O-312129657016673,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Cancelation of O-312129657016673,,04/26/25,"10:09 PM PDT, UTC-07:00",-27.97,0,0,0,n/a,-2.17,0,0,-30.14,3.5,n/a,0,1.22,0,0,0,n/a
MARKETPLACE,O-658929532462993,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/14/25,"7:00 PM PDT, UTC-07:00",42.95,2.99,0,0,n/a,3.56,0,7.87,57.37,-5.74,n/a,0,-2.05,0,0,0,n/a
MARKETPLACE,O-365828743264193,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/26/25,"1:08 PM PST, UTC-08:00",23.99,0,0,0,n/a,1.86,0,0,25.85,-3,n/a,0,-1.09,0,0,0,n/a
MARKETPLACE,O-826029938359374,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/25/25,"2:19 PM PDT, UTC-07:00",69.48,0,0,0,n/a,5.38,0,0,74.86,-8.69,n/a,0,-2.58,0,0,0,n/a
MARKETPLACE,O-555729213912784,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/14/25,"4:56 PM PDT, UTC-07:00",19.98,0,0,0,n/a,1.55,0,0,21.53,-2.5,n/a,0,-0.96,0,0,0,n/a
MARKETPLACE,O-153129554659988,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/16/25,"7:03 PM PDT, UTC-07:00",31.98,0,0,0,n/a,2.48,0,0,34.46,-4,n/a,0,-1.35,0,0,0,n/a
MARKETPLACE,O-793630109162063,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/10/25,"8:54 PM PDT, UTC-07:00",47.95,0,0,0,n/a,3.72,0,0,51.67,-5.99,n/a,0,-1.88,0,0,0,n/a
MARKETPLACE,O-606029026244529,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/22/25,"8:23 PM PST, UTC-08:00",25.48,4.99,0,0,n/a,2.36,0,2.88,35.71,-3.81,n/a,0,-1.39,0,0,0,n/a
MARKETPLACE,O-978429723238956,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/04/25,"5:19 PM PDT, UTC-07:00",38.17,2.99,0,0,n/a,3.19,0,6.48,50.83,-5.15,n/a,0,-1.85,0,0,0,n/a
MARKETPLACE,W-773028942765389,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/14/25,"7:40 PM PST, UTC-08:00",45.67,0,0,0,n/a,3.54,0,0,49.21,0,n/a,0,-1.8,0,0,0,n/a
MARKETPLACE,O-570829198463254,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/12/25,"2:53 PM PDT, UTC-07:00",23.99,0,0,0,n/a,1.86,0,0,25.85,-3,n/a,0,-1.09,0,0,0,n/a
MARKETPLACE,W-252029938315943,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/24/25,"6:09 PM PDT, UTC-07:00",38.96,2.99,0,0,n/a,3.25,0,4.94,50.14,0,n/a,0,-1.83,0,0,0,n/a
MARKETPLACE,W-226328762875177,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/28/25,"12:52 PM PST, UTC-08:00",61.16,0,0,0,n/a,4.74,0,0,65.9,0,n/a,0,-2.31,0,0,0,n/a
MARKETPLACE,O-495028781206877,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/30/25,"1:36 PM PST, UTC-08:00",65.52,2.99,0,0,n/a,5.31,0,3,76.82,-8.56,n/a,0,-2.64,0,0,0,n/a
MARKETPLACE,W-595730177390933,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/17/25,"5:28 PM PDT, UTC-07:00",38.76,0,0,0,n/a,3,0,0,41.76,0,n/a,0,-1.57,0,0,0,n/a
