Transaction Type,Date,Order Number,Store,Location,Delivery Platform,Subtotal,Commission,Adjustments,Taxes,Tip,Other,You earned,Notes
Delivery,10/3/21,#503316639329242,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$23.98,-$9.44,$0.00,$1.47,,,$16.01,
Delivery,10/3/21,#438caf26,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$30.97,-$12.09,$0.00,$2.04,,,$20.92,
Delivery,10/3/21,#9dc4fbe1,The United Pepperonis of Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$17.99,-$7.20,$0.00,$1.39,,,$12.18,
Delivery,10/3/21,#8a19ec9c,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$40.00,-$15.70,$0.00,$2.64,,,$26.94,
Adjustment,10/3/21,#425D3,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$0.00,$0.00,$0.00,-$1.24,,,-$1.24,
Delivery,10/3/21,#425D3,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$18.98,-$7.59,$0.00,$1.24,,,$12.63,
Delivery,10/3/21,#0e8f6527,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$27.90,-$11.16,$0.00,$2.16,,,$18.90,
Delivery,10/3/21,#112616638261149,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$34.40,-$13.61,$0.00,$2.28,,,$23.07,
Delivery,10/3/21,#599ae161,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$9.99,-$4.00,$0.00,$0.77,,,$6.76,
Delivery,10/3/21,#b7242ee5,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$28.98,-$11.59,$0.00,$2.25,,,$19.64,
Delivery,10/3/21,#3B16F,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$20.00,-$8.00,$0.00,$0.00,,,$12.00,
Delivery,10/3/21,#bd20295f,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.95,-$5.58,$0.00,$1.08,,,$9.45,
Delivery,10/3/21,#86628,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$17.98,-$7.19,$0.00,$0.00,,,$10.79,
Adjustment,10/3/21,#AA895,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$0.00,$0.00,$0.00,-$4.03,,,-$4.03,
Delivery,10/3/21,#AA895,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$51.95,-$20.78,$0.00,$4.03,,,$35.20,
Delivery,10/3/21,#cdd0a94b,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.95,-$5.18,$0.00,$1.00,,,$8.77,
Delivery,10/2/21,#7b367099,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$23.98,-$9.59,$0.00,$1.86,,,$16.25,
Delivery,10/2/21,#c470505e,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$16.00,-$6.40,$0.00,$1.24,,,$10.84,
Delivery,10/2/21,#f1edc1c9,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$18.99,-$7.60,$0.00,$1.47,,,$12.86,
Delivery,10/2/21,#c48f9482,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$28.90,-$11.56,$0.00,$2.24,,,$19.58,
Delivery,10/2/21,#579716638374760,Just Wing It.,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$58.95,-$23.49,$0.00,$4.34,,,$39.80,
Delivery,10/2/21,#136216636748995,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$25.98,-$10.31,$0.00,$1.78,,,$17.45,
Delivery,10/2/21,#53161,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$13.95,-$5.58,$0.00,$0.00,,,$8.37,
Delivery,10/2/21,#112616638207338,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$25.99,-$10.31,$0.00,$1.78,,,$17.46,
Delivery,10/2/21,#480c49cf,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$20.95,-$8.38,$0.00,$1.62,,,$14.19,
Delivery,10/2/21,#7EE85,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$15.95,-$6.38,$0.00,$0.00,,,$9.57,
Delivery,10/2/21,#1e494df9,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.99,-$5.20,$0.00,$1.01,,,$8.80,
Delivery,10/2/21,#a2d1899f,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$14.95,-$5.98,$0.00,$1.16,,,$10.13,
Delivery,10/2/21,#612838f9,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$59.95,-$23.98,$0.00,$4.03,,,$40.00,
Delivery,10/2/21,#A0F05,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$20.49,-$8.19,$0.00,$0.00,,,$12.30,
Delivery,10/2/21,#5c6698e2,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$28.90,-$11.56,$0.00,$2.24,,,$19.58,
Delivery,10/2/21,#EBBD6,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$12.95,-$5.18,$0.00,$0.00,,,$7.77,
Delivery,10/2/21,#F09DB,Pasta Pirozzi,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$15.49,-$6.20,$0.00,$0.00,,,$9.29,
Delivery,10/2/21,#320761dc,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$31.40,-$12.26,$0.00,$2.07,,,$21.21,
Delivery,10/2/21,#B10C2,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$15.45,-$6.18,$0.00,$0.00,,,$9.27,
Delivery,10/2/21,#0bbb8769,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$19.45,-$7.78,$0.00,$1.51,,,$13.18,
Delivery,10/2/21,#6b0b84ca,Cheeky's Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$31.97,-$12.49,$0.00,$1.95,,,$21.43,
Delivery,10/1/21,#c66fa642,Cheeky's Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$14.98,-$5.99,$0.00,$1.16,,,$10.15,
Delivery,10/1/21,#a9b9a49a,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$23.49,-$9.40,$0.00,$1.82,,,$15.91,
Delivery,10/1/21,#913516627960784,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$30.97,-$12.30,$0.00,$2.17,,,$20.84,
Delivery,10/1/21,#78360a81,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$18.99,-$7.60,$0.00,$1.47,,,$12.86,
Delivery,10/1/21,#199e30a6,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$15.45,-$6.18,$0.00,$1.20,,,$10.47,
Delivery,10/1/21,#0dc37624,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$30.00,-$11.70,$0.00,$1.98,,,$20.28,
Delivery,10/1/21,#59476020,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.95,-$5.18,$0.00,$1.00,,,$8.77,
Delivery,10/1/21,#504116622189492,The United Pepperonis of Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$29.98,-$11.91,$0.00,$2.09,,,$20.16,
Delivery,10/1/21,#d91331d9,The United Pepperonis of Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$47.98,-$19.19,$0.00,$3.72,,,$32.51,
Delivery,10/1/21,#834DD,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$31.00,-$12.40,$0.00,$0.00,,,$18.60,
Delivery,10/1/21,#45b00cf5,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$23.00,-$9.20,$0.00,$1.78,,,$15.58,
Delivery,10/1/21,#bc16f14b,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$15.45,-$6.18,$0.00,$1.20,,,$10.47,
Delivery,10/1/21,#67496c76,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$17.95,-$7.18,$0.00,$1.39,,,$12.16,
Delivery,10/1/21,#CB7D6,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$20.48,-$8.19,$0.00,$0.00,,,$12.29,
Delivery,10/1/21,#9017E,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$17.99,-$7.20,$0.00,$0.00,,,$10.79,
Delivery,10/1/21,#0D3B2,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$15.45,-$6.18,$0.00,$0.00,,,$9.27,
Delivery,10/1/21,#3ABD5,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$16.45,-$6.58,$0.00,$0.00,,,$9.87,
Delivery,10/1/21,#396B1,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$15.49,-$6.20,$0.00,$0.00,,,$9.29,
Delivery,10/1/21,#03a5e265,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$15.45,-$6.18,$0.00,$1.20,,,$10.47,
