Transaction Type,Date,Order Number,Store,Location,Delivery Platform,Subtotal,Commission,Adjustments,Taxes,Tip,Other,You earned,Notes
Delivery,7/25/21,#464915938114464,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$83.96,-$33.43,$0.00,$6.12,,,$56.65,
Delivery,7/25/21,#7315fab8,The United Pepperonis of Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$26.98,-$10.79,$0.00,$2.09,,,$18.28,
Delivery,7/24/21,#6298bb46,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$24.00,-$9.60,$0.00,$1.86,,,$16.26,
Delivery,7/24/21,#3932bf30,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$25.00,-$10.00,$0.00,$1.94,,,$16.94,
Delivery,7/24/21,#4DB45,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$31.48,-$12.59,$0.00,$0.00,,,$18.89,
Delivery,7/24/21,#c44f1a05,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$37.99,-$15.20,$0.00,$2.50,,,$25.29,
Delivery,7/24/21,#420e05a9,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.00,-$5.20,$0.00,$1.01,,,$8.81,
Delivery,7/24/21,#142c087e,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.95,-$5.58,$0.00,$1.08,,,$9.45,
Delivery,7/24/21,#0bd78c11,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$28.97,-$11.59,$0.00,$2.25,,,$19.63,
Delivery,7/24/21,#baa83722,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$9.99,-$4.00,$0.00,$0.77,,,$6.76,
Delivery,7/24/21,#FD6B3,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$36.94,-$14.78,$0.00,$0.00,,,$22.16,
Delivery,7/24/21,#A451A,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$21.00,-$8.40,$0.00,$0.00,,,$12.60,
Delivery,7/24/21,#59762830,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$16.49,-$6.60,$0.00,$1.28,,,$11.17,
Delivery,7/24/21,#4bab96aa,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$52.97,-$21.19,$0.00,$4.11,,,$35.89,
Delivery,7/24/21,#1f43f52d,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$40.23,-$16.09,$0.00,$3.12,,,$27.26,
Delivery,7/24/21,#d190b762,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.95,-$5.58,$0.00,$1.08,,,$9.45,
Delivery,7/24/21,#155D4,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$49.99,-$20.00,$0.00,$0.00,,,$29.99,
Delivery,7/24/21,#02cd4662,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$48.48,-$19.39,$0.00,$3.76,,,$32.85,
Delivery,7/24/21,#6FA09,The United Pepperonis of Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$22.50,-$9.00,$0.00,$0.00,,,$13.50,
Delivery,7/23/21,#a0b687e0,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$30.97,-$12.39,$0.00,$2.04,,,$20.62,
Delivery,7/23/21,#6e033565,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$29.99,-$12.00,$0.00,$2.32,,,$20.31,
Delivery,7/23/21,#8855a83e,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.00,-$5.20,$0.00,$1.01,,,$8.81,
Delivery,7/23/21,#C8538,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$26.00,-$10.40,$0.00,$0.00,,,$15.60,
Delivery,7/23/21,#a4ba0860,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$19.99,-$8.00,$0.00,$1.55,,,$13.54,
Delivery,7/23/21,#fa894bcd,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$25.98,-$10.39,$0.00,$2.01,,,$17.60,
Delivery,7/23/21,#1b0174bb,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$50.96,-$20.38,$0.00,$3.95,,,$34.53,
Delivery,7/23/21,#6cc80b43,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$46.96,-$18.78,$0.00,$3.09,,,$31.27,
Delivery,7/23/21,#02518734,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$40.85,-$16.34,$0.00,$2.69,,,$27.20,
Delivery,7/23/21,#afeeed97,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$71.94,-$28.77,$0.00,$4.96,,,$48.13,
Delivery,7/23/21,#eefd3c43,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$29.90,-$11.96,$0.00,$2.32,,,$20.26,
Delivery,7/23/21,#58153cfa,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.99,-$5.60,$0.00,$1.08,,,$9.47,
Delivery,7/23/21,#3fd89795,Cupid's Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$34.94,-$13.97,$0.00,$2.30,,,$23.27,
Delivery,7/23/21,#aba49b2e,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$46.97,-$18.79,$0.00,$3.64,,,$31.82,
Delivery,7/23/21,#5dd4b099,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$39.98,-$15.99,$0.00,$2.63,,,$26.63,
Delivery,7/23/21,#56575,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$40.98,-$16.39,$0.00,$0.00,,,$24.59,
Delivery,7/23/21,#00cfab29,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.00,-$5.20,$0.00,$1.01,,,$8.81,
Delivery,7/23/21,#4270E,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$57.80,-$23.12,$0.00,$0.00,,,$34.68,
Delivery,7/23/21,#1CCB0,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$19.99,-$8.00,$0.00,$0.00,,,$11.99,
Delivery,7/22/21,#8D9CB,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$12.99,-$5.20,$0.00,$0.00,,,$7.79,
Delivery,7/22/21,#6c1ccf12,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$41.00,-$16.40,$0.00,$3.18,,,$27.78,
Delivery,7/22/21,#47d93a09,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$14.99,-$6.00,$0.00,$1.16,,,$10.15,
Delivery,7/22/21,#79cd16fa,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.95,-$5.18,$0.00,$1.00,,,$8.77,
Delivery,7/22/21,#adfcc5b8,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$34.47,-$13.79,$0.00,$2.27,,,$22.96,
Delivery,7/22/21,#ADCEA,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$22.98,-$9.19,$0.00,$0.00,,,$13.79,
Delivery,7/22/21,#1f518dbf,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$23.24,-$9.29,$0.00,$1.80,,,$15.75,
Delivery,7/22/21,#3e1995a7,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.99,-$5.20,$0.00,$1.01,,,$8.80,
Delivery,7/22/21,#1b4b984a,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.99,-$5.20,$0.00,$1.01,,,$8.80,
Delivery,7/22/21,#d8f6a8e5,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$26.97,-$10.79,$0.00,$2.09,,,$18.27,
Delivery,7/22/21,#c8dfc4ae,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$19.98,-$7.99,$0.00,$1.55,,,$13.54,
Delivery,7/22/21,#4f11a78f,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$35.97,-$14.39,$0.00,$2.79,,,$24.37,
Reimbursement,7/22/21,,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",,,,$14.46,,,,$14.46,Canceled Order Reimbursement
Reimbursement,7/22/21,,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",,,,$15.66,,,,$15.66,Canceled Order Reimbursement
Reimbursement,7/22/21,,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",,,,$3.13,,,,$3.13,Canceled Order Reimbursement
Reimbursement,7/22/21,,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",,,,$5.06,,,,$5.06,Canceled Order Reimbursement
Reimbursement,7/22/21,,Cupid's Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",,,,$1.21,,,,$1.21,Canceled Order Reimbursement
Reimbursement,7/22/21,,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",,,,$15.15,,,,$15.15,Canceled Order Reimbursement
Reimbursement,7/22/21,,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",,,,$3.12,,,,$3.12,Canceled Order Reimbursement
Reimbursement,7/22/21,,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",,,,$5.60,,,,$5.60,Canceled Order Reimbursement
Reimbursement,7/22/21,,Just Wing It.,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",,,,$1.23,,,,$1.23,Canceled Order Reimbursement
Reimbursement,7/22/21,,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",,,,$5.05,,,,$5.05,Canceled Order Reimbursement
Reimbursement,7/22/21,,Cheeky's Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",,,,$4.88,,,,$4.88,Canceled Order Reimbursement
Reimbursement,7/22/21,,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",,,,$6.57,,,,$6.57,Canceled Order Reimbursement
Reimbursement,7/22/21,,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",,,,$24.60,,,,$24.60,Canceled Order Reimbursement
Reimbursement,7/22/21,,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",,,,$10.12,,,,$10.12,Canceled Order Reimbursement
Reimbursement,7/22/21,,Cheeky's Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",,,,$3.43,,,,$3.43,Canceled Order Reimbursement
Reimbursement,7/22/21,,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",,,,$3.28,,,,$3.28,Canceled Order Reimbursement
Reimbursement,7/22/21,,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",,,,$6.73,,,,$6.73,Canceled Order Reimbursement
Reimbursement,7/22/21,,Just Wing It.,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",,,,$7.35,,,,$7.35,Canceled Order Reimbursement
Delivery,7/22/21,#336415904937545,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$29.98,-$11.84,$0.00,$1.94,,,$20.08,
Delivery,7/22/21,#19825,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$17.99,-$7.20,$0.00,$0.00,,,$10.79,
Delivery,7/22/21,#12cf82f3,Cheeky's Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$11.99,-$4.80,$0.00,$0.93,,,$8.12,
Delivery,7/22/21,#e209f947,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$29.97,-$11.99,$0.00,$2.32,,,$20.30,
Delivery,7/22/21,#95ee760d,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$20.45,-$8.18,$0.00,$1.58,,,$13.85,
Delivery,7/22/21,#0a969f0d,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$29.94,-$11.97,$0.00,$2.32,,,$20.29,
Delivery,7/22/21,#D8AB4,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$53.80,-$21.52,$0.00,$0.00,,,$32.28,
Delivery,7/22/21,#f141439c,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$14.95,-$3.29,$0.00,$1.16,,,$12.83,
Delivery,7/22/21,#800D9,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$43.00,-$17.20,$0.00,$0.00,,,$25.80,
Delivery,7/22/21,#aa5699fe,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$20.48,-$8.19,$0.00,$1.59,,,$13.88,
Delivery,7/21/21,#83a115cc,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$20.48,-$8.19,$0.00,$1.59,,,$13.88,
Delivery,7/21/21,#A7DA4,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$43.96,-$17.58,$0.00,$0.00,,,$26.38,
Delivery,7/21/21,#304f3a64,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$71.00,-$28.40,$0.00,$4.88,,,$47.48,
Delivery,7/21/21,#be3f1aeb,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.95,-$5.18,$0.00,$1.00,,,$8.77,
Delivery,7/21/21,#edec677d,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$41.00,-$16.40,$0.00,$3.18,,,$27.78,
Delivery,7/21/21,#74450574,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$18.98,-$7.59,$0.00,$1.47,,,$12.86,
Delivery,7/21/21,#FB99A,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$41.85,-$16.74,$0.00,$0.00,,,$25.11,
Delivery,7/21/21,#762AD,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$38.96,-$15.58,$0.00,$0.00,,,$23.38,
Delivery,7/21/21,#213915900328465,The United Pepperonis of Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$13.99,-$5.60,$0.00,$1.08,,,$9.47,
Delivery,7/21/21,#c8d9e618,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.00,-$5.20,$0.00,$1.01,,,$8.81,
Delivery,7/21/21,#5AA7A,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$28.90,-$11.56,$0.00,$0.00,,,$17.34,
Delivery,7/21/21,#7a214e37,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.95,-$5.18,$0.00,$1.00,,,$8.77,
Delivery,7/21/21,#1E2A4,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$16.00,-$6.40,$0.00,$0.00,,,$9.60,
Delivery,7/21/21,#640bff83,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$30.48,-$12.19,$0.00,$2.01,,,$20.30,
Delivery,7/21/21,#C03A2,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$41.99,-$16.80,$0.00,$0.00,,,$25.19,
Delivery,7/21/21,#eb29ea0b,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$17.99,-$7.20,$0.00,$1.39,,,$12.18,
Delivery,7/21/21,#ed8b485e,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$14.99,-$6.00,$0.00,$1.16,,,$10.15,
Delivery,7/21/21,#4FA91,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$41.47,-$16.59,$0.00,$0.00,,,$24.88,
Delivery,7/21/21,#354A6,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$40.95,-$16.38,$0.00,$0.00,,,$24.57,
Delivery,7/21/21,#6c37e6df,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$55.97,-$22.38,$0.00,$3.72,,,$37.31,
Delivery,7/21/21,#b0b068b5,Cupid's Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$29.95,-$11.98,$0.00,$2.32,,,$20.29,
Delivery,7/21/21,#734EE,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$10.99,-$1.65,$0.00,$0.00,,,$9.34,
Delivery,7/21/21,#184915894454331,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$45.97,-$18.25,$0.00,$3.18,,,$30.90,
Delivery,7/21/21,#58680,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$17.99,-$7.20,$0.00,$0.00,,,$10.79,
Delivery,7/20/21,#543f103f,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$23.99,-$9.60,$0.00,$1.86,,,$16.25,
Delivery,7/20/21,#16C6F,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$8.00,-$3.20,$0.00,$0.00,,,$4.80,
Delivery,7/20/21,#072415899969985,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$38.97,-$15.50,$0.00,$2.79,,,$26.26,
Delivery,7/20/21,#029448b7,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$34.00,-$13.60,$0.00,$2.24,,,$22.64,
Delivery,7/20/21,#54456,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$15.45,-$6.18,$0.00,$0.00,,,$9.27,
Delivery,7/20/21,#db2d049f,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$41.99,-$16.80,$0.00,$2.77,,,$27.96,
Delivery,7/20/21,#41f84058,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$17.95,-$7.18,$0.00,$1.39,,,$12.16,
Delivery,7/20/21,#d178725f,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.95,-$5.58,$0.00,$1.08,,,$9.45,
Delivery,7/20/21,#bfbbb1c8,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$25.97,-$10.39,$0.00,$2.01,,,$17.59,
Delivery,7/20/21,#2a6e1b10,Pasta Pirozzi,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$39.96,-$15.98,$0.00,$2.63,,,$26.61,
Delivery,7/20/21,#99D04,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$13.00,-$5.20,$0.00,$0.00,,,$7.80,
Delivery,7/20/21,#97924f88,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.95,-$5.58,$0.00,$1.08,,,$9.45,
Delivery,7/20/21,#61782,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$24.99,-$10.00,$0.00,$0.00,,,$14.99,
Delivery,7/20/21,#4fe054b1,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$15.98,-$6.39,$0.00,$1.24,,,$10.83,
Delivery,7/20/21,#73d161fb,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$31.90,-$7.87,$0.00,$2.10,,,$26.13,
Delivery,7/20/21,#65256cf0,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.49,-$5.00,$0.00,$0.97,,,$8.46,
Delivery,7/20/21,#c0b4f138,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$9.99,-$2.50,$0.00,$0.77,,,$8.26,
Delivery,7/20/21,#F9B55,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$37.24,-$14.90,$0.00,$0.00,,,$22.34,
Delivery,7/19/21,#232715884981654,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$13.99,-$5.45,$0.00,$0.70,,,$9.24,
Delivery,7/19/21,#3fe473f4,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$32.00,-$12.80,$0.00,$2.11,,,$21.31,
Delivery,7/19/21,#67c894eb,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$18.45,-$7.38,$0.00,$1.43,,,$12.50,
Delivery,7/19/21,#9135E,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$23.95,-$9.58,$0.00,$0.00,,,$14.37,
Delivery,7/19/21,#bdc28081,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.99,-$5.20,$0.00,$1.01,,,$8.80,
Delivery,7/19/21,#390203c4,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$45.96,-$18.38,$0.00,$3.03,,,$30.61,
Delivery,7/19/21,#EB9C6,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$30.98,-$12.39,$0.00,$0.00,,,$18.59,
Delivery,7/19/21,#266315879791009,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$12.95,-$5.18,$0.00,$1.00,,,$8.77,
Delivery,7/19/21,#431115870392211,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$15.49,-$6.19,$0.00,$1.20,,,$10.50,
Delivery,7/19/21,#908215877365500,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$12.99,-$5.20,$0.00,$1.01,,,$8.80,
Delivery,7/19/21,#CE88D,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$26.99,-$10.80,$0.00,$0.00,,,$16.19,
Delivery,7/19/21,#536b1d4c,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$26.99,-$10.80,$0.00,$2.09,,,$18.28,
Delivery,7/19/21,#b3d48374,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.00,-$5.20,$0.00,$1.01,,,$8.81,
Delivery,7/19/21,#5E0E6,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$34.24,-$13.70,$0.00,$0.00,,,$20.54,
Delivery,7/19/21,#aaf50696,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$17.98,-$7.19,$0.00,$1.39,,,$12.18,
Delivery,7/18/21,#290f0714,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.99,-$5.20,$0.00,$1.01,,,$8.80,
Delivery,7/18/21,#13f61657,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$21.00,-$8.40,$0.00,$1.63,,,$14.23,
Delivery,7/18/21,#54D9F,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$48.47,-$19.39,$0.00,$0.00,,,$29.08,
Delivery,7/18/21,#da752cb1,Cheeky's Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$14.49,-$5.80,$0.00,$1.12,,,$9.81,
Delivery,7/18/21,#607f535a,Cheeky's Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$14.49,-$5.80,$0.00,$1.12,,,$9.81,
Delivery,7/18/21,#46022d6c,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.99,-$5.20,$0.00,$1.01,,,$8.80,
