Transaction Type,Date,Order Number,Store,Location,Delivery Platform,Subtotal,Commission,Adjustments,Taxes,Tip,Other,You earned,Notes
Delivery,1/5/21,#553f19e8,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$25.98,-$10.39,$0.00,$2.01,,,$17.60,
Delivery,1/5/21,#f89a4346,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.95,-$5.58,$0.00,$1.08,,,$9.45,
Delivery,1/5/21,#152,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Postmates (API),$21.48,-$8.59,$0.00,$1.67,,,$14.56,
Delivery,1/5/21,#060c547f,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$17.98,-$7.19,$0.00,$1.39,,,$12.18,
Adjustment,1/5/21,#875DF,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$0.00,-$0.90,$0.00,-$3.00,,,-$2.10,
Delivery,1/5/21,#875DF,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$56.80,-$22.72,$0.00,$4.17,,,$38.25,
Delivery,1/5/21,#cb24bf89,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$17.98,-$7.19,$0.00,$1.39,,,$12.18,
Delivery,1/5/21,#385b8931,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$29.90,-$11.96,$0.00,$2.32,,,$20.26,
Adjustment,1/5/21,#1662F,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$0.00,-$1.65,$0.00,-$1.16,,,$0.49,
Delivery,1/5/21,#1662F,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$17.99,-$7.20,$0.00,$1.16,,,$11.95,
Adjustment,1/5/21,#75855,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$0.00,-$1.12,$0.00,$0.00,,,$1.12,
Delivery,1/5/21,#75855,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$22.48,-$8.99,$0.00,$1.74,,,$15.23,
Delivery,1/5/21,#934f436c,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.99,-$5.20,$0.00,$1.01,,,$8.80,
Delivery,1/5/21,#d4a9d7ce,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$30.97,-$12.39,$0.00,$2.40,,,$20.98,
Delivery,1/5/21,#064bc5cb,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.99,-$5.20,$0.00,$1.01,,,$8.80,
Delivery,1/4/21,#3b8e0b16,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$17.98,-$7.19,$0.00,$1.39,,,$12.18,
Delivery,1/4/21,#870413922385066,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$33.47,-$13.39,$0.00,$2.59,,,$22.67,
Adjustment,1/4/21,#45EFC,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$0.00,-$0.90,$0.00,-$0.93,,,-$0.03,
Delivery,1/4/21,#45EFC,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$15.00,-$6.00,$0.00,$0.93,,,$9.93,
Delivery,1/4/21,#190,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Postmates (API),$25.74,-$10.30,$0.00,$2.00,,,$17.44,
Delivery,1/4/21,#4322e024,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.95,-$5.18,$0.00,$1.00,,,$8.77,
Delivery,1/4/21,#511013929452868,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$57.94,-$18.87,-$10.76,$4.49,,,$32.80,
Adjustment,1/4/21,#8D29B,Cheeky's Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$0.00,-$1.99,$0.00,-$1.70,,,$0.29,
Delivery,1/4/21,#8D29B,Cheeky's Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$24.94,-$9.98,$0.00,$1.70,,,$16.66,
Delivery,1/4/21,#cedaa324,Pasta Pirozzi,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$34.48,-$13.79,$0.00,$2.67,,,$23.36,
Delivery,1/4/21,#467213925293816,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$25.97,-$6.08,-$10.77,$1.63,,,$10.75,
Delivery,1/4/21,#8515e06a,Pasta Pirozzi,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$19.98,-$7.99,$0.00,$1.55,,,$13.54,
Adjustment,1/4/21,#B6016,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$0.00,-$0.90,$0.00,-$1.16,,,-$0.26,
Delivery,1/4/21,#B6016,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$17.98,-$7.19,$0.00,$1.16,,,$11.95,
Delivery,1/4/21,#c641729a,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.99,-$5.20,$0.00,$1.01,,,$8.80,
Delivery,1/4/21,#206,Pasta Pirozzi,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Postmates (API),$36.97,-$14.79,$0.00,$2.87,,,$25.05,
Adjustment,1/4/21,#9E810,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$0.00,-$2.20,$0.00,-$2.01,,,$0.19,
Delivery,1/4/21,#9E810,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$28.99,-$11.60,$0.00,$2.01,,,$19.40,
Delivery,1/4/21,#151,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Postmates (API),$23.93,-$9.57,$0.00,$1.86,,,$16.22,
Delivery,1/4/21,#3b917246,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$30.48,-$12.19,$0.00,$2.36,,,$20.65,
Delivery,1/4/21,#ccb1a108,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.99,-$5.20,$0.00,$1.01,,,$8.80,
Delivery,1/4/21,#7fcb876d,Just Wing It.,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$19.98,-$7.99,$0.00,$1.55,,,$13.54,
Delivery,1/4/21,#dbfcc37f,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$15.49,-$6.20,$0.00,$1.20,,,$10.49,
Delivery,1/4/21,#da4d8580,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.99,-$5.20,$0.00,$1.01,,,$8.80,
Delivery,1/4/21,#68077ea0,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$19.98,-$7.99,$0.00,$1.55,,,$13.54,
Delivery,1/4/21,#1fd3131b,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$21.48,-$8.59,$0.00,$1.66,,,$14.55,
Delivery,1/4/21,#ddb09f36,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$17.98,-$7.19,$0.00,$1.39,,,$12.18,
Adjustment,1/4/21,#B0E12,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$0.00,-$1.70,$0.00,-$1.24,,,$0.46,
Delivery,1/4/21,#B0E12,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$19.00,-$7.60,$0.00,$1.24,,,$12.64,
Delivery,1/4/21,#aa8ea2f0,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$30.98,-$12.39,$0.00,$2.40,,,$20.99,
Delivery,1/4/21,#698aed31,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$17.98,-$7.19,$0.00,$1.39,,,$12.18,
Delivery,1/4/21,#c31fa5e0,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$18.99,-$7.60,$0.00,$1.47,,,$12.86,
Delivery,1/4/21,#854913917050971,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$38.00,-$14.96,$0.00,$2.33,,,$25.37,
Delivery,1/4/21,#181,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Postmates (API),$13.00,-$5.20,$0.00,$1.01,,,$8.81,
Delivery,1/3/21,#b638c627,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$24.93,-$9.97,$0.00,$1.93,,,$16.89,
Delivery,1/3/21,#945de7bb,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$26.90,-$10.76,$0.00,$2.08,,,$18.22,
Delivery,1/3/21,#4A080,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$38.97,-$15.59,$0.00,$2.79,,,$26.17,
Delivery,1/3/21,#D6767,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$17.99,-$6.45,$0.00,$1.16,,,$12.70,
Delivery,1/3/21,#C9F53,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$20.00,-$8.00,$0.00,$1.32,,,$13.32,
Delivery,1/3/21,#3cd23bbc,Cheeky's Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$15.49,-$6.20,$0.00,$1.20,,,$10.49,
Delivery,1/3/21,#e339fc91,Just Wing It.,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$15.99,-$6.39,$0.00,$1.24,,,$10.84,
Delivery,1/3/21,#f7d57bc7,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$57.95,-$14.49,$0.00,$4.49,,,$47.96,
Delivery,1/3/21,#dab9b28d,The United Pepperonis of Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$16.99,-$6.80,$0.00,$1.32,,,$11.51,
Delivery,1/3/21,#CD871,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$16.20,-$6.48,$0.00,$1.02,,,$10.74,
Delivery,1/3/21,#00e824b1,The United Pepperonis of Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$19.99,-$8.00,$0.00,$1.55,,,$13.54,
Delivery,1/3/21,#6b149640,Cheeky's Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$22.94,-$9.17,$0.00,$1.78,,,$15.55,
Delivery,1/3/21,#154,Cupid's Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Postmates (API),$17.95,-$7.18,$0.00,$1.40,,,$12.17,
Delivery,1/3/21,#09f5136c,The United Pepperonis of Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$19.24,-$7.69,$0.00,$1.49,,,$13.04,
Delivery,1/3/21,#05D43,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$39.85,-$15.94,$0.00,$2.86,,,$26.77,
Delivery,1/3/21,#8e9b5729,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$17.98,-$7.18,$0.00,$1.39,,,$12.19,
Delivery,1/3/21,#164813915993668,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$50.99,-$20.15,$0.00,$3.33,,,$34.17,
Delivery,1/3/21,#bc97f3ab,Cheeky's Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$44.92,-$17.97,$0.00,$3.48,,,$30.43,
Delivery,1/3/21,#153,Cupid's Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Postmates (API),$17.95,-$7.18,$0.00,$1.40,,,$12.17,
Delivery,1/3/21,#5e313e16,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.95,-$5.18,$0.00,$1.00,,,$8.77,
Delivery,1/3/21,#0adcd192,Cheeky's Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$21.48,-$8.59,$0.00,$1.66,,,$14.56,
Delivery,1/3/21,#B97CD,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$20.99,-$7.50,$0.00,$1.39,,,$14.88,
Delivery,1/3/21,#105,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Postmates,$9.99,-$3.99,$0.00,$0.77,,,$6.77,
Delivery,1/3/21,#2f8ad3c8,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$32.00,-$12.80,$0.00,$2.48,,,$21.68,
Delivery,1/3/21,#e7ced2ee,The United Pepperonis of Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$19.99,-$8.00,$0.00,$1.55,,,$13.54,
Delivery,1/3/21,#69df1a67,The United Pepperonis of Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$38.47,-$15.38,$0.00,$2.98,,,$26.07,
Delivery,1/3/21,#75b58c56,Cheeky's Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$25.97,-$10.38,$0.00,$2.01,,,$17.60,
Delivery,1/3/21,#f017ba87,Cheeky's Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$14.98,-$5.99,$0.00,$1.16,,,$10.15,
Delivery,1/3/21,#2309c5e7,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$50.95,-$20.38,$0.00,$3.95,,,$34.52,
Delivery,1/3/21,#387A4,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$16.94,-$6.08,$0.00,$1.08,,,$11.94,
Delivery,1/3/21,#77694,Cheeky's Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$15.99,-$5.75,$0.00,$1.01,,,$11.25,
Delivery,1/3/21,#087c0dbe,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$30.98,-$12.39,$0.00,$2.40,,,$20.99,
Delivery,1/3/21,#C8B21,Cheeky's Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$19.98,-$7.15,$0.00,$1.32,,,$14.15,
Delivery,1/3/21,#1651B,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$30.97,-$12.39,$0.00,$2.17,,,$20.75,
Delivery,1/3/21,#fe1936fd,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$34.23,-$13.69,$0.00,$2.65,,,$23.19,
Delivery,1/3/21,#7996B,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$15.49,-$6.20,$0.00,$0.97,,,$10.26,
Delivery,1/3/21,#76308c2a,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.95,-$5.18,$0.00,$1.00,,,$8.77,
Delivery,1/3/21,#510CE,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$27.48,-$9.77,$0.00,$1.90,,,$19.61,
Delivery,1/3/21,#d682d59c,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$29.48,-$11.79,$0.00,$2.28,,,$19.97,
Delivery,1/3/21,#46a2b412,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$17.98,-$7.18,$0.00,$1.39,,,$12.19,
Delivery,1/3/21,#B1A2A,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$15.45,-$6.18,$0.00,$0.96,,,$10.23,
Delivery,1/3/21,#7b2c9177,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$22.49,-$9.00,$0.00,$1.74,,,$15.23,
Delivery,1/3/21,#0c89b745,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$28.40,-$11.36,$0.00,$2.20,,,$19.24,
Delivery,1/3/21,#2054facb,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$20.99,-$8.40,$0.00,$1.63,,,$14.22,
Delivery,1/3/21,#221,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Postmates (API),$12.99,-$5.20,$0.00,$1.01,,,$8.80,
Delivery,1/3/21,#8b89f6e0,Cheeky's Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$20.98,-$8.39,$0.00,$1.63,,,$14.23,
Delivery,1/3/21,#31C7C,Just Wing It.,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$24.97,-$9.99,$0.00,$1.70,,,$16.68,
Delivery,1/3/21,#12df6768,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.99,-$5.20,$0.00,$1.01,,,$8.80,
Delivery,1/3/21,#63b61f0b,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$56.80,-$22.72,$0.00,$4.40,,,$38.48,
Delivery,1/2/21,#742E7,Just Wing It.,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$24.48,-$9.79,$0.00,$1.66,,,$16.35,
Delivery,1/2/21,#9bdb59ba,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$30.73,-$12.29,$0.00,$2.38,,,$20.82,
Delivery,1/2/21,#115,The United Pepperonis of Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Postmates (API),$25.49,-$10.20,$0.00,$1.98,,,$17.27,
Delivery,1/2/21,#E2FC4,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$25.00,-$10.00,$0.00,$1.71,,,$16.71,
Delivery,1/2/21,#208713906277488,The United Pepperonis of Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$38.98,-$15.59,$0.00,$3.02,,,$26.41,
Delivery,1/2/21,#5667aa30,Cheeky's Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$21.98,-$8.79,$0.00,$1.70,,,$14.90,
Delivery,1/2/21,#226,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Postmates (API),$28.90,-$11.56,$0.00,$2.24,,,$19.58,
Delivery,1/2/21,#FEC40,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$27.98,-$9.95,$0.00,$1.94,,,$19.97,
Delivery,1/2/21,#8f88fd05,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$25.98,-$10.39,$0.00,$2.01,,,$17.60,
Delivery,1/2/21,#af1efeab,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$23.00,-$9.20,$0.00,$1.78,,,$15.58,
Delivery,1/2/21,#b5fb61cf,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$50.95,-$20.38,$0.00,$3.95,,,$34.52,
Delivery,1/2/21,#180,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Postmates (API),$22.49,-$9.00,$0.00,$1.75,,,$15.24,
Delivery,1/2/21,#972813903704456,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$28.90,-$11.56,$0.00,$2.24,,,$19.58,
Delivery,1/2/21,#700AC,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$23.98,-$9.59,$0.00,$1.63,,,$16.02,
Delivery,1/2/21,#c8cf5b86,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$43.00,-$17.20,$0.00,$3.33,,,$29.13,
Delivery,1/2/21,#6847ab59,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$45.98,-$18.39,$0.00,$3.56,,,$31.16,
Delivery,1/2/21,#34d46e40,Cheeky's Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$25.98,-$10.39,$0.00,$2.01,,,$17.61,
Delivery,1/2/21,#150,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Postmates (API),$31.99,-$12.80,$0.00,$2.48,,,$21.67,
Delivery,1/2/21,#d267fde5,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$14.95,-$5.98,$0.00,$1.16,,,$10.13,
Delivery,1/2/21,#189,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Postmates (API),$59.95,-$23.98,$0.00,$4.65,,,$40.62,
Delivery,1/2/21,#226513894047277,Just Wing It.,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$35.98,-$14.39,$0.00,$2.79,,,$24.38,
Delivery,1/2/21,#425badf3,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$19.00,-$7.60,$0.00,$1.47,,,$12.87,
Delivery,1/2/21,#06c405b0,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.95,-$5.18,$0.00,$1.00,,,$8.77,
Delivery,1/2/21,#592D3,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$15.00,-$6.00,$0.00,$0.93,,,$9.93,
Delivery,1/2/21,#149,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Postmates (API),$20.00,-$8.00,$0.00,$1.55,,,$13.55,
Delivery,1/2/21,#179,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Postmates (API),$20.50,-$8.20,$0.00,$1.59,,,$13.89,
Delivery,1/2/21,#9fd5f3ac,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$17.98,-$7.18,$0.00,$1.39,,,$12.19,
Delivery,1/2/21,#152,Cupid's Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Postmates (API),$26.95,-$10.78,$0.00,$2.09,,,$18.26,
Delivery,1/2/21,#0a5e93e3,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$17.98,-$7.18,$0.00,$1.39,,,$12.19,
Delivery,1/2/21,#C0779,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$30.97,-$10.99,$0.00,$2.17,,,$22.15,
Delivery,1/2/21,#6EB4F,Cheeky's Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$23.94,-$8.38,$0.00,$1.86,,,$17.42,
Delivery,1/2/21,#191413898703416,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$35.00,-$13.76,$0.00,$2.09,,,$23.33,
Delivery,1/2/21,#7cd37789,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$17.98,-$7.19,$0.00,$1.39,,,$12.18,
Delivery,1/1/21,#225,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Postmates (API),$27.90,-$11.16,$0.00,$2.17,,,$18.91,
Delivery,1/1/21,#664d2125,Cupid's Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$21.95,-$8.78,$0.00,$1.70,,,$14.87,
Delivery,1/1/21,#525fe3b2,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$28.48,-$11.39,$0.00,$2.21,,,$19.31,
Delivery,1/1/21,#27413a0a,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$18.98,-$7.58,$0.00,$1.47,,,$12.87,
Delivery,1/1/21,#205813899556745,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$11.00,-$1.81,-$6.47,$0.00,,,$2.72,
Delivery,1/1/21,#936bab5f,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$50.95,-$20.38,$0.00,$3.95,,,$34.52,
Delivery,1/1/21,#8bae3085,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$31.97,-$12.78,$0.00,$2.48,,,$21.67,
Delivery,1/1/21,#029905b1,Cupid's Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$25.95,-$10.38,$0.00,$2.01,,,$17.58,
Delivery,1/1/21,#b838fe3a,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$41.96,-$16.78,$0.00,$3.25,,,$28.43,
Delivery,1/1/21,#1efb17b3,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$17.98,-$7.18,$0.00,$1.39,,,$12.19,
Delivery,1/1/21,#cc1cf6cb,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$16.49,-$6.59,$0.00,$1.28,,,$11.18,
Delivery,1/1/21,#2033be8a,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$26.90,-$10.76,$0.00,$2.08,,,$18.22,
Delivery,1/1/21,#cc8435d0,Cupid's Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$35.90,-$14.36,$0.00,$2.78,,,$24.32,
Delivery,1/1/21,#0d254159,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$38.97,-$15.58,$0.00,$3.02,,,$26.41,
