Type,Date,Order Number,Store,Location,Delivery Platform,Subtotal,Commission,Discounts,Adjustments,Marketplace Facilitator Tax,Total Tax Charged to Customer,Tax Passed through to Operator,Tip,Restaurant Fulfilled Delivery Fee,Other,You earned,Notes
Delivery,2022-01-07,#24e2f6e6,Cheeky's Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$45.92,-$13.07,-$5.00,$0.00,$0.00,$3.17,$3.17,,$0.00,,$31.02,
Delivery,2022-01-07,#6a86254c,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$18.45,-$7.38,$0.00,$0.00,$0.00,$1.43,$1.43,,$0.00,,$12.50,
Delivery,2022-01-07,#CBA87,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$30.98,-$7.90,-$4.49,$0.00,-$2.40,$2.40,$0.00,,$0.00,,$18.59,
Delivery,2022-01-07,#955817597662546,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$14.95,-$5.98,$0.00,$0.00,$0.00,$1.16,$1.16,,$0.00,,$10.13,
Delivery,2022-01-07,#6a7e1b94,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$50.00,-$16.70,-$3.00,$0.00,$0.00,$3.64,$3.64,,$0.00,,$33.94,
Delivery,2022-01-07,#654517593317817,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$12.99,-$5.20,$0.00,$0.00,$0.00,$1.01,$1.01,,$0.00,,$8.80,
Adjustment,2022-01-07,#654517593317817,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$0.00,-$4.99,-$4.99,$0.00,$0.00,$0.08,$0.08,,$0.00,,$0.08,
Delivery,2022-01-07,#8890f490,The United Pepperonis of Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$17.99,-$7.20,$0.00,$0.00,$0.00,$1.39,$1.39,,$0.00,,$12.18,
Delivery,2022-01-07,#25391,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$60.00,-$21.00,-$3.00,$0.00,-$4.42,$4.42,$0.00,,$0.00,,$36.00,
Delivery,2022-01-07,#18B7A,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$25.90,-$10.36,$0.00,$0.00,-$2.01,$2.01,$0.00,,$0.00,,$15.54,
Delivery,2022-01-07,#a589ef13,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$46.97,-$11.44,-$7.05,$0.00,$0.00,$3.09,$3.09,,$0.00,,$31.57,
Delivery,2022-01-07,#f01d5a49,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$40.97,-$16.39,$0.00,$0.00,$0.00,$3.18,$3.18,,$0.00,,$27.76,
Delivery,2022-01-07,#670117606930085,The United Pepperonis of Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$64.97,-$22.91,-$3.00,$0.00,$0.00,$4.80,$4.80,,$0.00,,$43.86,
Delivery,2022-01-07,#d0bf50e5,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$36.00,-$11.10,-$3.00,$0.00,$0.00,$2.56,$2.56,,$0.00,,$24.46,
Delivery,2022-01-07,#483C2,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$18.99,-$7.60,$0.00,$0.00,-$1.47,$1.47,$0.00,,$0.00,,$11.39,
Delivery,2022-01-07,#FCB2A,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$15.45,-$6.18,$0.00,$0.00,-$1.20,$1.20,$0.00,,$0.00,,$9.27,
Delivery,2022-01-07,#543c1e21,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.95,-$5.18,$0.00,$0.00,$0.00,$1.00,$1.00,,$0.00,,$8.77,
Delivery,2022-01-07,#d4d88221,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.95,-$5.58,$0.00,$0.00,$0.00,$1.08,$1.08,,$0.00,,$9.45,
Delivery,2022-01-07,#4E0B1,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$42.35,-$5.94,-$11.00,$0.00,-$2.43,$2.43,$0.00,,$0.00,,$25.41,
Delivery,2022-01-07,#fc526f22,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$38.46,-$9.32,-$5.77,$0.00,$0.00,$2.53,$2.53,,$0.00,,$25.90,
Delivery,2022-01-07,#1330b001,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$14.99,-$6.00,$0.00,$0.00,$0.00,$1.16,$1.16,,$0.00,,$10.15,
Delivery,2022-01-07,#efbbf465,Cheeky's Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$27.48,-$5.69,-$5.00,$0.00,$0.00,$1.74,$1.74,,$0.00,,$18.53,
Delivery,2022-01-07,#1239c5b2,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$29.15,-$11.66,$0.00,$0.00,$0.00,$2.26,$2.26,,$0.00,,$19.75,
Delivery,2022-01-07,#16215,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$32.40,-$12.96,$0.00,$0.00,-$2.51,$2.51,$0.00,,$0.00,,$19.44,
Delivery,2022-01-07,#147417609602369,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$28.98,-$11.59,$0.00,$0.00,$0.00,$2.25,$2.25,,$0.00,,$19.64,
Delivery,2022-01-07,#e515856c,Cupid's Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$24.95,-$9.98,$0.00,$0.00,$0.00,$1.93,$1.93,,$0.00,,$16.90,
Delivery,2022-01-07,#ED4C5,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$30.98,-$9.39,-$3.00,$0.00,-$2.17,$2.17,$0.00,,$0.00,,$18.59,
Delivery,2022-01-07,#fc77d8ef,Just Wing It.,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$15.98,-$6.39,$0.00,$0.00,$0.00,$1.24,$1.24,,$0.00,,$10.83,
Delivery,2022-01-08,#4d680537,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$36.00,-$11.10,-$3.00,$0.00,$0.00,$2.56,$2.56,,$0.00,,$24.46,
Delivery,2022-01-08,#BF32B,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$35.93,-$11.37,-$3.00,$0.00,-$2.55,$2.55,$0.00,,$0.00,,$21.56,
Delivery,2022-01-08,#32a04bd4,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.99,-$5.20,$0.00,$0.00,$0.00,$1.01,$1.01,,$0.00,,$8.80,
Delivery,2022-01-08,#48519,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$17.98,-$7.19,$0.00,$0.00,-$1.39,$1.39,$0.00,,$0.00,,$10.79,
Delivery,2022-01-08,#182c4996,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.95,-$5.18,$0.00,$0.00,$0.00,$1.00,$1.00,,$0.00,,$8.77,
Delivery,2022-01-08,#f6dabc73,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.95,-$5.58,$0.00,$0.00,$0.00,$1.08,$1.08,,$0.00,,$9.45,
Delivery,2022-01-08,#5F95F,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$17.99,-$4.20,-$3.00,$0.00,-$1.16,$1.16,$0.00,,$0.00,,$10.79,
Delivery,2022-01-08,#a3dfce5b,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.00,-$5.20,$0.00,$0.00,$0.00,$1.01,$1.01,,$0.00,,$8.81,
Delivery,2022-01-08,#814dc369,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$31.97,-$6.99,-$5.79,$0.00,$0.00,$2.11,$2.11,,$0.00,,$21.30,
Delivery,2022-01-08,#0f831baa,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$24.99,-$10.00,$0.00,$0.00,$0.00,$1.94,$1.94,,$0.00,,$16.93,
Delivery,2022-01-08,#c1b35bb7,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$17.98,-$7.19,$0.00,$0.00,$0.00,$1.39,$1.39,,$0.00,,$12.18,
Delivery,2022-01-08,#20d49009,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$49.72,-$12.13,-$7.46,$0.00,$0.00,$3.28,$3.28,,$0.00,,$33.41,
Delivery,2022-01-08,#70fef732,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$68.44,-$19.07,-$8.00,$0.00,$0.00,$4.68,$4.68,,$0.00,,$46.05,
Delivery,2022-01-08,#865EA,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$19.99,-$8.00,$0.00,$0.00,-$1.55,$1.55,$0.00,,$0.00,,$11.99,
Delivery,2022-01-08,#bb62821b,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$22.98,-$9.19,$0.00,$0.00,$0.00,$1.78,$1.78,,$0.00,,$15.57,
Delivery,2022-01-08,#74005,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$54.80,-$10.92,-$11.00,$0.00,-$3.39,$3.39,$0.00,,$0.00,,$32.88,
Delivery,2022-01-08,#e8128440,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$32.97,-$7.25,-$5.94,$0.00,$0.00,$2.17,$2.17,,$0.00,,$21.95,
Delivery,2022-01-08,#288b707c,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$15.45,-$2.19,-$3.99,$0.00,$0.00,$1.20,$1.20,,$0.00,,$10.47,
Delivery,2022-01-08,#F4090,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$25.00,-$10.00,$0.00,$0.00,-$1.94,$1.94,$0.00,,$0.00,,$15.00,
Delivery,2022-01-08,#57034,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$20.00,-$5.00,-$3.00,$0.00,-$1.32,$1.32,$0.00,,$0.00,,$12.00,
Delivery,2022-01-08,#16dc0403,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$35.98,-$8.69,-$5.40,$0.00,$0.00,$2.37,$2.37,,$0.00,,$24.26,
Delivery,2022-01-08,#fae4dbed,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$77.94,-$31.17,$0.00,$0.00,$0.00,$6.04,$6.04,,$0.00,,$52.81,
Delivery,2022-01-08,#eba65a50,Cheeky's Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$28.97,-$6.29,-$5.00,$0.00,$0.00,$1.86,$1.86,,$0.00,,$19.54,
Delivery,2022-01-09,#dec7a4b9,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.95,-$5.18,$0.00,$0.00,$0.00,$1.00,$1.00,,$0.00,,$8.77,
Delivery,2022-01-09,#49989,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$25.98,-$10.39,$0.00,$0.00,-$2.01,$2.01,$0.00,,$0.00,,$15.59,
Delivery,2022-01-09,#429117619275136,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$15.49,-$6.19,$0.00,$0.00,$0.00,$1.20,$1.20,,$0.00,,$10.50,
Adjustment,2022-01-09,#429117619275136,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$0.00,-$5.99,-$5.99,$0.00,$0.00,$0.08,$0.08,,$0.00,,$0.08,
Delivery,2022-01-09,#ef27eb65,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$20.49,-$8.20,$0.00,$0.00,$0.00,$1.59,$1.59,,$0.00,,$13.88,
Delivery,2022-01-09,#0ae4342e,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$15.45,-$2.19,-$3.99,$0.00,$0.00,$1.20,$1.20,,$0.00,,$10.47,
Delivery,2022-01-09,#9778096c,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$16.20,-$6.48,$0.00,$0.00,$0.00,$1.26,$1.26,,$0.00,,$10.98,
Delivery,2022-01-09,#e1f82256,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$48.97,-$19.59,$0.00,$0.00,$0.00,$3.80,$3.80,,$0.00,,$33.18,
Delivery,2022-01-09,#3B4DB,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$18.49,-$7.39,$0.00,$0.00,-$1.43,$1.43,$0.00,,$0.00,,$11.10,
Delivery,2022-01-09,#9FA3B,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$31.97,-$4.79,-$8.00,$0.00,-$1.86,$1.86,$0.00,,$0.00,,$19.18,
Delivery,2022-01-09,#D842C,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$42.35,-$11.94,-$5.00,$0.00,-$2.89,$2.89,$0.00,,$0.00,,$25.41,
Delivery,2022-01-09,#B8418,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$22.98,-$6.19,-$3.00,$0.00,-$1.55,$1.55,$0.00,,$0.00,,$13.79,
Delivery,2022-01-09,#12bd168f,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$25.00,-$6.70,-$3.00,$0.00,$0.00,$1.71,$1.71,,$0.00,,$17.01,
Delivery,2022-01-09,#AC7D4,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$18.50,-$4.40,-$3.00,$0.00,-$1.20,$1.20,$0.00,,$0.00,,$11.10,
Delivery,2022-01-09,#b955f3af,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$15.50,-$6.20,$0.00,$0.00,$0.00,$1.20,$1.20,,$0.00,,$10.50,
Delivery,2022-01-09,#95f536d1,Cupid's Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$35.90,-$8.67,-$5.39,$0.00,$0.00,$2.36,$2.36,,$0.00,,$24.20,
Delivery,2022-01-09,#a816ad84,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$60.00,-$15.70,-$8.00,$0.00,$0.00,$3.88,$3.88,,$0.00,,$40.18,
Delivery,2022-01-09,#AA636,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$41.48,-$5.59,-$11.00,$0.00,-$2.36,$2.36,$0.00,,$0.00,,$24.89,
Delivery,2022-01-09,#8F208,Pasta Pirozzi,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$23.98,-$6.59,-$3.00,$0.00,-$1.63,$1.63,$0.00,,$0.00,,$14.39,
Delivery,2022-01-09,#AE99F,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$35.96,-$14.38,$0.00,$0.00,-$2.79,$2.79,$0.00,,$0.00,,$21.58,
Delivery,2022-01-09,#180b8b08,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$34.98,-$13.99,$0.00,$0.00,$0.00,$2.71,$2.71,,$0.00,,$23.70,
Delivery,2022-01-09,#cd52781e,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.95,-$5.18,$0.00,$0.00,$0.00,$1.00,$1.00,,$0.00,,$8.77,
Delivery,2022-01-09,#0f829e2f,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$49.95,-$19.98,$0.00,$0.00,$0.00,$3.87,$3.87,,$0.00,,$33.84,
Delivery,2022-01-09,#7ff2aea7,Cheeky's Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$21.94,-$3.47,-$5.00,$0.00,$0.00,$1.20,$1.20,,$0.00,,$14.67,
Delivery,2022-01-09,#D1118,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$38.97,-$15.59,$0.00,$0.00,-$3.02,$3.02,$0.00,,$0.00,,$23.38,
Delivery,2022-01-09,#75547,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$17.99,-$7.20,$0.00,$0.00,-$1.39,$1.39,$0.00,,$0.00,,$10.79,
Delivery,2022-01-09,#D74DF,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$17.45,-$6.98,$0.00,$0.00,-$1.35,$1.35,$0.00,,$0.00,,$10.47,
Delivery,2022-01-09,#DF98C,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$40.47,-$5.19,-$11.00,$0.00,-$2.28,$2.28,$0.00,,$0.00,,$24.28,
Delivery,2022-01-09,#2b15a6d1,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$22.98,-$7.79,$0.00,-$3.50,$0.00,$1.78,$1.78,,$0.00,,$13.47,
Delivery,2022-01-09,#940A5,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$27.48,-$10.99,$0.00,$0.00,-$2.13,$2.13,$0.00,,$0.00,,$16.49,
Delivery,2022-01-09,#62B57,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$27.00,-$7.80,-$3.00,$0.00,-$1.86,$1.86,$0.00,,$0.00,,$16.20,
Delivery,2022-01-09,#a6df3ee8,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$15.49,-$6.20,$0.00,$0.00,$0.00,$1.20,$1.20,,$0.00,,$10.49,
Delivery,2022-01-09,#49d1afc3,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$36.97,-$8.25,-$6.54,$0.00,$0.00,$2.44,$2.44,,$0.00,,$24.62,
Delivery,2022-01-10,#E069B,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$13.00,-$5.20,$0.00,$0.00,-$1.01,$1.01,$0.00,,$0.00,,$7.80,
Delivery,2022-01-10,#3ad5bc6e,Cheeky's Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$27.93,-$5.87,-$5.00,$0.00,$0.00,$1.78,$1.78,,$0.00,,$18.84,
Delivery,2022-01-10,#6140a2ef,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$26.90,-$10.76,$0.00,$0.00,$0.00,$2.08,$2.08,,$0.00,,$18.22,
Delivery,2022-01-10,#590BA,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$13.00,-$5.20,$0.00,$0.00,-$1.01,$1.01,$0.00,,$0.00,,$7.80,
Delivery,2022-01-10,#405D7,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$13.00,-$5.20,$0.00,$0.00,-$1.01,$1.01,$0.00,,$0.00,,$7.80,
Delivery,2022-01-10,#28e21354,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$14.95,-$5.98,$0.00,$0.00,$0.00,$1.16,$1.16,,$0.00,,$10.13,
Delivery,2022-01-10,#BC62B,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$15.95,-$6.38,$0.00,$0.00,-$1.24,$1.24,$0.00,,$0.00,,$9.57,
Delivery,2022-01-10,#73A32,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$33.97,-$13.59,$0.00,$0.00,-$2.63,$2.63,$0.00,,$0.00,,$20.38,
Delivery,2022-01-10,#2b2d0e61,Cupid's Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$40.40,-$9.80,-$6.06,$0.00,$0.00,$2.66,$2.66,,$0.00,,$27.20,
Delivery,2022-01-10,#616983ab,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$9.99,-$4.00,$0.00,$0.00,$0.00,$0.77,$0.77,,$0.00,,$6.76,
Delivery,2022-01-10,#bf173d0b,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.99,-$5.20,$0.00,$0.00,$0.00,$1.01,$1.01,,$0.00,,$8.80,
Delivery,2022-01-10,#a3afb28d,Pasta Pirozzi,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.99,-$5.60,$0.00,$0.00,$0.00,$1.08,$1.08,,$0.00,,$9.47,
Delivery,2022-01-10,#850117637099547,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$19.98,-$7.99,$0.00,$0.00,$0.00,$1.55,$1.55,,$0.00,,$13.54,
Adjustment,2022-01-10,#850117637099547,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$0.00,-$2.99,-$2.99,$0.00,$0.00,$0.10,$0.10,,$0.00,,$0.10,
Delivery,2022-01-10,#7ca9a3ae,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.00,-$5.20,$0.00,$0.00,$0.00,$1.01,$1.01,,$0.00,,$8.81,
Delivery,2022-01-10,#9bc2ee75,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$22.97,-$9.19,$0.00,$0.00,$0.00,$1.78,$1.78,,$0.00,,$15.56,
Delivery,2022-01-10,#e0a4dd19,The United Pepperonis of Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$20.99,-$8.40,$0.00,$0.00,$0.00,$1.63,$1.63,,$0.00,,$14.22,
Delivery,2022-01-10,#4f898575,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$35.97,-$8.69,-$5.40,$0.00,$0.00,$2.37,$2.37,,$0.00,,$24.25,
Delivery,2022-01-11,#4e297a11,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$27.90,-$11.16,$0.00,$0.00,$0.00,$2.16,$2.16,,$0.00,,$18.90,
Delivery,2022-01-11,#a87bc291,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$25.98,-$10.39,$0.00,$0.00,$0.00,$2.01,$2.01,,$0.00,,$17.60,
Delivery,2022-01-11,#628C4,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$19.98,-$7.99,$0.00,$0.00,-$1.55,$1.55,$0.00,,$0.00,,$11.99,
Delivery,2022-01-11,#193417638571996,Cheeky's Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$45.96,-$18.38,$0.00,$0.00,$0.00,$3.56,$3.56,,$0.00,,$31.14,
Delivery,2022-01-11,#94c437fd,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$15.49,-$6.20,$0.00,$0.00,$0.00,$1.20,$1.20,,$0.00,,$10.49,
Delivery,2022-01-11,#F503C,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$17.45,-$6.98,$0.00,$0.00,-$1.35,$1.35,$0.00,,$0.00,,$10.47,
Delivery,2022-01-11,#FCBCA,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$11.99,-$4.80,$0.00,$0.00,-$0.93,$0.93,$0.00,,$0.00,,$7.19,
Delivery,2022-01-11,#c1e1c624,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.00,-$5.20,$0.00,$0.00,$0.00,$1.01,$1.01,,$0.00,,$8.81,
Delivery,2022-01-11,#BC105,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$58.99,-$23.60,$0.00,$0.00,-$4.57,$4.57,$0.00,,$0.00,,$35.39,
Delivery,2022-01-11,#701D3,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$13.95,-$5.58,$0.00,$0.00,-$1.08,$1.08,$0.00,,$0.00,,$8.37,
Delivery,2022-01-11,#99530,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$15.95,-$6.38,$0.00,$0.00,-$1.24,$1.24,$0.00,,$0.00,,$9.57,
Delivery,2022-01-11,#00A5B,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$19.99,-$5.00,-$3.00,$0.00,-$1.32,$1.32,$0.00,,$0.00,,$11.99,
Delivery,2022-01-11,#4cdbc2bc,Just Wing It.,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$26.97,-$10.79,$0.00,$0.00,$0.00,$2.09,$2.09,,$0.00,,$18.27,
Delivery,2022-01-11,#852b4ae0,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$21.99,-$8.80,$0.00,$0.00,$0.00,$1.70,$1.70,,$0.00,,$14.89,
Delivery,2022-01-11,#d34d12fd,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$27.90,-$11.16,$0.00,$0.00,$0.00,$2.16,$2.16,,$0.00,,$18.90,
